title,company,location,source,url,salary,scraped_at,job_id
Credit Analyst - German Speaking - iwoca,Jobs via eFinancialCareers,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/credit-analyst-german-speaking-iwoca-at-jobs-via-efinancialcareers-4253152281?position=38&pageNum=0&refId=yC%2B1rTD6ud6e4RX4zJJDVw%3D%3D&trackingId=aM9y5N%2B%2BvKxEtrQdX2m5Ww%3D%3D,Not specified,2025-08-08 15:01:18.010691,https://de.linkedin.com/jobs/view/credit-analyst-german-speaking-iwoca-at-jobs-via-efinancialcareers-4253152281?position=38&pagenum=0&refid=yc%2b1rtd6ud6e4rx4zjjdvw%3d%3d&trackingid=am9y5n%2b%2bvkxetrqdx2m5ww%3d%3d
(Senior) Product Owner Data Analytics & Management – International (m/f/d),Fresenius Medical Care,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-product-owner-data-analytics-management-%E2%80%93-international-m-f-d-at-fresenius-medical-care-4178682837?position=39&pageNum=0&refId=yC%2B1rTD6ud6e4RX4zJJDVw%3D%3D&trackingId=iOnFq4K7ZzGKPilW7eC6Bg%3D%3D,Not specified,2025-08-08 15:01:18.010732,https://de.linkedin.com/jobs/view/senior-product-owner-data-analytics-management-%e2%80%93-international-m-f-d-at-fresenius-medical-care-4178682837?position=39&pagenum=0&refid=yc%2b1rtd6ud6e4rx4zjjdvw%3d%3d&trackingid=ionfq4k7zzgkpilw7ec6bg%3d%3d
Senior Credit Analyst - German Speaking,Jobs via eFinancialCareers,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-credit-analyst-german-speaking-at-jobs-via-efinancialcareers-4281911992?position=40&pageNum=0&refId=yC%2B1rTD6ud6e4RX4zJJDVw%3D%3D&trackingId=DTFjlcyTpE%2B%2BINbUZis35Q%3D%3D,Not specified,2025-08-08 15:01:18.010772,https://de.linkedin.com/jobs/view/senior-credit-analyst-german-speaking-at-jobs-via-efinancialcareers-4281911992?position=40&pagenum=0&refid=yc%2b1rtd6ud6e4rx4zjjdvw%3d%3d&trackingid=dtfjlcytpe%2b%2binbuzis35q%3d%3d
Director of Product - Enterprise Platform (Enterprise Solutions Unit),Semrush,"Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/director-of-product-enterprise-platform-enterprise-solutions-unit-at-semrush-4281950401?position=41&pageNum=0&refId=yC%2B1rTD6ud6e4RX4zJJDVw%3D%3D&trackingId=UVA797rwA6JLWrecHDB4hQ%3D%3D,Not specified,2025-08-08 15:01:18.010811,https://de.linkedin.com/jobs/view/director-of-product-enterprise-platform-enterprise-solutions-unit-at-semrush-4281950401?position=41&pagenum=0&refid=yc%2b1rtd6ud6e4rx4zjjdvw%3d%3d&trackingid=uva797rwa6jlwrechdb4hq%3d%3d
Senior Consultant Microsoft Business Intelligence (all genders),adesso SE,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-consultant-microsoft-business-intelligence-all-genders-at-adesso-se-3733743321?position=43&pageNum=0&refId=yC%2B1rTD6ud6e4RX4zJJDVw%3D%3D&trackingId=o1p1PTq90vMfXqYBBzzFrw%3D%3D,Not specified,2025-08-08 15:01:18.010899,https://de.linkedin.com/jobs/view/senior-consultant-microsoft-business-intelligence-all-genders-at-adesso-se-3733743321?position=43&pagenum=0&refid=yc%2b1rtd6ud6e4rx4zjjdvw%3d%3d&trackingid=o1p1ptq90vmfxqybbzzfrw%3d%3d
Senior IT-Consultant / Engineer Dataiku (all genders),adesso SE,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-it-consultant-engineer-dataiku-all-genders-at-adesso-se-3939449746?position=46&pageNum=0&refId=yC%2B1rTD6ud6e4RX4zJJDVw%3D%3D&trackingId=ebF%2FwgNoV9CLRpmZa1FrHg%3D%3D,Not specified,2025-08-08 15:01:18.011019,https://de.linkedin.com/jobs/view/senior-it-consultant-engineer-dataiku-all-genders-at-adesso-se-3939449746?position=46&pagenum=0&refid=yc%2b1rtd6ud6e4rx4zjjdvw%3d%3d&trackingid=ebf%2fwgnov9clrpmza1frhg%3d%3d
IT-Consultant Automotive Production (all genders),adesso SE,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/it-consultant-automotive-production-all-genders-at-adesso-se-4194800269?position=47&pageNum=0&refId=yC%2B1rTD6ud6e4RX4zJJDVw%3D%3D&trackingId=hyX8wptf9J6oHAiXoBWP7Q%3D%3D,Not specified,2025-08-08 15:01:18.011059,https://de.linkedin.com/jobs/view/it-consultant-automotive-production-all-genders-at-adesso-se-4194800269?position=47&pagenum=0&refid=yc%2b1rtd6ud6e4rx4zjjdvw%3d%3d&trackingid=hyx8wptf9j6ohaixobwp7q%3d%3d
Senior Consultant Risikocontrolling / regulatorisches Risikomanagement - FSI (m/w/d),Deloitte,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-consultant-risikocontrolling-regulatorisches-risikomanagement-fsi-m-w-d-at-deloitte-4268683915?position=50&pageNum=0&refId=yC%2B1rTD6ud6e4RX4zJJDVw%3D%3D&trackingId=QqOCvwtkGgpR%2FvxZ2fHtMA%3D%3D,Not specified,2025-08-08 15:01:18.011178,https://de.linkedin.com/jobs/view/senior-consultant-risikocontrolling-regulatorisches-risikomanagement-fsi-m-w-d-at-deloitte-4268683915?position=50&pagenum=0&refid=yc%2b1rtd6ud6e4rx4zjjdvw%3d%3d&trackingid=qqocvwtkggpr%2fvxz2fhtma%3d%3d
Data Scientist (Frankfurt am Main),Zero to One Search | Recruitment Agency,"Frankfurt am Main, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/data-scientist-frankfurt-am-main-at-zero-to-one-search-recruitment-agency-4279885924?position=1&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=RbSRi2K%2B9Bb098cH74KmNQ%3D%3D,Not specified,2025-08-08 15:01:20.972504,https://de.linkedin.com/jobs/view/data-scientist-frankfurt-am-main-at-zero-to-one-search-recruitment-agency-4279885924?position=1&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=rbsri2k%2b9bb098ch74kmnq%3d%3d
Data Scientist - Bonds,Commerzbank AG,"Frankfurt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/data-scientist-bonds-at-commerzbank-ag-4279801651?position=2&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=h8SAEkHdRcRfW%2FB4lGGxlw%3D%3D,Not specified,2025-08-08 15:01:20.972563,https://de.linkedin.com/jobs/view/data-scientist-bonds-at-commerzbank-ag-4279801651?position=2&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=h8saekhdrcrfw%2fb4lggxlw%3d%3d
Data Scientist - Bonds,Commerzbank AG,"Frankfurt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/data-scientist-bonds-at-commerzbank-ag-4279831315?position=3&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=169Ap7rvmn0uFCXH%2BurVWA%3D%3D,Not specified,2025-08-08 15:01:20.972604,https://de.linkedin.com/jobs/view/data-scientist-bonds-at-commerzbank-ag-4279831315?position=3&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=169ap7rvmn0ufcxh%2burvwa%3d%3d
AI/ML & Automation Expert (m/f/d) R&D,Wella Company,"Darmstadt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/ai-ml-automation-expert-m-f-d-r-d-at-wella-company-4282151364?position=5&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=DKxEead%2B1VclUCL8dKzNNg%3D%3D,Not specified,2025-08-08 15:01:20.972688,https://de.linkedin.com/jobs/view/ai-ml-automation-expert-m-f-d-r-d-at-wella-company-4282151364?position=5&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=dkxeead%2b1vclucl8dkznng%3d%3d
Databricks Platform AI Engineer (f/m/d),Allianz in Deutschland,"Frankfurt am Main, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/databricks-platform-ai-engineer-f-m-d-at-allianz-in-deutschland-4281662208?position=6&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=RqvHOFyC2YK4Oa%2BFAuNrdQ%3D%3D,Not specified,2025-08-08 15:01:20.972728,https://de.linkedin.com/jobs/view/databricks-platform-ai-engineer-f-m-d-at-allianz-in-deutschland-4281662208?position=6&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=rqvhofyc2yk4oa%2bfaunrdq%3d%3d
Senior Data Scientist – Conversation Analytics & Dashboarding (w/m/d),ING Deutschland,"Frankfurt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-data-scientist-%E2%80%93-conversation-analytics-dashboarding-w-m-d-at-ing-deutschland-4281801254?position=8&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=xhWLqrntQ%2FWU%2FHxfOqahoA%3D%3D,Not specified,2025-08-08 15:01:20.972807,https://de.linkedin.com/jobs/view/senior-data-scientist-%e2%80%93-conversation-analytics-dashboarding-w-m-d-at-ing-deutschland-4281801254?position=8&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=xhwlqrntq%2fwu%2fhxfoqahoa%3d%3d
Algorithm Developer,Optimus Search,"Darmstadt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/algorithm-developer-at-optimus-search-4279807967?position=9&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=UELxERVxS7BeECCP1OkFpw%3D%3D,Not specified,2025-08-08 15:01:20.972846,https://de.linkedin.com/jobs/view/algorithm-developer-at-optimus-search-4279807967?position=9&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=uelxervxs7beeccp1okfpw%3d%3d
"Software Engineer, Simulation",AeroVect,"Frankfurt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/software-engineer-simulation-at-aerovect-4281931597?position=10&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=CfIinE3HfzTIhMG32mNevA%3D%3D,Not specified,2025-08-08 15:01:20.972885,https://de.linkedin.com/jobs/view/software-engineer-simulation-at-aerovect-4281931597?position=10&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=cfiine3hfztihmg32mneva%3d%3d
"Researcher, Development Color & Perm, EURL R&D",Kao Corporation,"Darmstadt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/researcher-development-color-perm-eurl-r-d-at-kao-corporation-4282141280?position=11&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=LCQFmcR45lZdGRzdAmwOuA%3D%3D,Not specified,2025-08-08 15:01:20.972923,https://de.linkedin.com/jobs/view/researcher-development-color-perm-eurl-r-d-at-kao-corporation-4282141280?position=11&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=lcqfmcr45lzdgrzdamwoua%3d%3d
"Software Engineer, Data Infrastructure & Acquisition - Frankfurt, Germany",Speechify,"Frankfurt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/software-engineer-data-infrastructure-acquisition-frankfurt-germany-at-speechify-4281928074?position=14&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=fCUuyIXiq%2B260bAadqbp8A%3D%3D,Not specified,2025-08-08 15:01:20.973038,https://de.linkedin.com/jobs/view/software-engineer-data-infrastructure-acquisition-frankfurt-germany-at-speechify-4281928074?position=14&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=fcuuyixiq%2b260baadqbp8a%3d%3d
Mehrere Data Analysts (m/w/d) für das Meldewesen im Bereich Daten und Statistik,Deutsche Bundesbank,"Frankfurt am Main, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/mehrere-data-analysts-m-w-d-f%C3%BCr-das-meldewesen-im-bereich-daten-und-statistik-at-deutsche-bundesbank-4281641401?position=15&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=KaMxl36zRNo1HmtNPIAYpA%3D%3D,Not specified,2025-08-08 15:01:20.973077,https://de.linkedin.com/jobs/view/mehrere-data-analysts-m-w-d-f%c3%bcr-das-meldewesen-im-bereich-daten-und-statistik-at-deutsche-bundesbank-4281641401?position=15&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=kamxl36zrno1hmtnpiaypa%3d%3d
Sports Data Consultant (all genders),adesso SE,"Frankfurt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/sports-data-consultant-all-genders-at-adesso-se-4151476004?position=16&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=yhVZdP2pIu19QHI2IdCRgg%3D%3D,Not specified,2025-08-08 15:01:20.973115,https://de.linkedin.com/jobs/view/sports-data-consultant-all-genders-at-adesso-se-4151476004?position=16&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=yhvzdp2piu19qhi2idcrgg%3d%3d
Cyber Security - SIEM Specialist,MAM Gruppe,"Frankfurt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/cyber-security-siem-specialist-at-mam-gruppe-4248768927?position=17&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=U74pSUhKaW4qu4BgXR4vWA%3D%3D,Not specified,2025-08-08 15:01:20.973153,https://de.linkedin.com/jobs/view/cyber-security-siem-specialist-at-mam-gruppe-4248768927?position=17&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=u74psuhkaw4qu4bgxr4vwa%3d%3d
Senior Software Engineer (M/F/D),Scienta Omicron,"Taunusstein, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-software-engineer-m-f-d-at-scienta-omicron-4282134791?position=18&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=ZANDsZLYe78qZ0jOzsKxMg%3D%3D,Not specified,2025-08-08 15:01:20.973191,https://de.linkedin.com/jobs/view/senior-software-engineer-m-f-d-at-scienta-omicron-4282134791?position=18&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=zandszlye78qz0jozskxmg%3d%3d
Office Coordinator,Jobs via eFinancialCareers,"Frankfurt am Main, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/office-coordinator-at-jobs-via-efinancialcareers-4281650364?position=20&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=%2FWja5KvTJWqT515qEvstgQ%3D%3D,Not specified,2025-08-08 15:01:20.973268,https://de.linkedin.com/jobs/view/office-coordinator-at-jobs-via-efinancialcareers-4281650364?position=20&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=%2fwja5kvtjwqt515qevstgq%3d%3d
Senior GenAI Engineer - Capco,Jobs via eFinancialCareers,"Frankfurt am Main, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-genai-engineer-capco-at-jobs-via-efinancialcareers-4265145691?position=21&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=6%2Bbp9FIKGFJSi6MTB2Gzdg%3D%3D,Not specified,2025-08-08 15:01:20.973306,https://de.linkedin.com/jobs/view/senior-genai-engineer-capco-at-jobs-via-efinancialcareers-4265145691?position=21&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=6%2bbp9fikgfjsi6mtb2gzdg%3d%3d
Sr Solutions/Presales Engineer - Germany,BigID,"Frankfurt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/sr-solutions-presales-engineer-germany-at-bigid-4268280822?position=22&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=xNqCnQEwQE4gE8Mg%2BVV3Kw%3D%3D,Not specified,2025-08-08 15:01:20.973343,https://de.linkedin.com/jobs/view/sr-solutions-presales-engineer-germany-at-bigid-4268280822?position=22&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=xnqcnqewqe4ge8mg%2bvv3kw%3d%3d
Senior Analyst for Data Integrity - SCM (m/w/d),AAM - American Axle & Manufacturing,"Langen, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-analyst-for-data-integrity-scm-m-w-d-at-aam-american-axle-manufacturing-4131790277?position=23&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=%2BfuKJN9tqbc9jZyt6N6DhA%3D%3D,Not specified,2025-08-08 15:01:20.973382,https://de.linkedin.com/jobs/view/senior-analyst-for-data-integrity-scm-m-w-d-at-aam-american-axle-manufacturing-4131790277?position=23&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=%2bfukjn9tqbc9jzyt6n6dha%3d%3d
Enterprise / Solution Architect (m/w/d),dentsu,"Frankfurt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/enterprise-solution-architect-m-w-d-at-dentsu-4227350331?position=25&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=TX%2Fyewzl57Z3qOkmjxHygA%3D%3D,Not specified,2025-08-08 15:01:20.973458,https://de.linkedin.com/jobs/view/enterprise-solution-architect-m-w-d-at-dentsu-4227350331?position=25&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=tx%2fyewzl57z3qokmjxhyga%3d%3d
Senior Consultant Microsoft OpenAI (all genders),adesso SE,"Frankfurt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-consultant-microsoft-openai-all-genders-at-adesso-se-3736251956?position=26&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=Gq91acFo8QFMBVlYATSK0g%3D%3D,Not specified,2025-08-08 15:01:20.973497,https://de.linkedin.com/jobs/view/senior-consultant-microsoft-openai-all-genders-at-adesso-se-3736251956?position=26&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=gq91acfo8qfmbvlyatsk0g%3d%3d
Senior Consultant - Skillfinder International,Jobs via eFinancialCareers,"Frankfurt am Main, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-consultant-skillfinder-international-at-jobs-via-efinancialcareers-4238979591?position=27&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=jdDwOqQmS9pv4%2BqYmt6Pig%3D%3D,Not specified,2025-08-08 15:01:20.973535,https://de.linkedin.com/jobs/view/senior-consultant-skillfinder-international-at-jobs-via-efinancialcareers-4238979591?position=27&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=jddwoqqms9pv4%2bqymt6pig%3d%3d
Senior Project Planner/Scheduler (m/w/d) Bauprojekte - Life Science & Data Centre,Turner & Townsend,"Frankfurt am Main, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-project-planner-scheduler-m-w-d-bauprojekte-life-science-data-centre-at-turner-townsend-4279816664?position=29&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=thfGIQIszWRsfqnT2WDi5g%3D%3D,Not specified,2025-08-08 15:01:20.973612,https://de.linkedin.com/jobs/view/senior-project-planner-scheduler-m-w-d-bauprojekte-life-science-data-centre-at-turner-townsend-4279816664?position=29&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=thfgiqiszwrsfqnt2wdi5g%3d%3d
CRM Technical Architect (m/w/d),Hyundai Motor Europe,Frankfurt Rhine-Main Metropolitan Area,LinkedIn,https://de.linkedin.com/jobs/view/crm-technical-architect-m-w-d-at-hyundai-motor-europe-4282145526?position=30&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=0ZrDVVzOy3DsjQ32PzfpDw%3D%3D,Not specified,2025-08-08 15:01:20.973650,https://de.linkedin.com/jobs/view/crm-technical-architect-m-w-d-at-hyundai-motor-europe-4282145526?position=30&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=0zrdvvzoy3dsjq32pzfpdw%3d%3d
Senior Consultant Risikocontrolling / regulatorisches Risikomanagement - FSI (m/w/d) in Frankfurt (Main),Deloitte,"Frankfurt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-consultant-risikocontrolling-regulatorisches-risikomanagement-fsi-m-w-d-in-frankfurt-main-at-deloitte-4268687791?position=33&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=ggJ2b7Lg8fH58azLEaCKhg%3D%3D,Not specified,2025-08-08 15:01:20.973765,https://de.linkedin.com/jobs/view/senior-consultant-risikocontrolling-regulatorisches-risikomanagement-fsi-m-w-d-in-frankfurt-main-at-deloitte-4268687791?position=33&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=ggj2b7lg8fh58azleackhg%3d%3d
Abiturientenprogramm zum Geprüften Handelsfachwirt (m/w/d) Heusenstamm,NKD Deutschland GmbH,"Heusenstamm, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/abiturientenprogramm-zum-gepr%C3%BCften-handelsfachwirt-m-w-d-heusenstamm-at-nkd-deutschland-gmbh-4281699701?position=36&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=PuEQSFBCcsrD7sDBWi293g%3D%3D,Not specified,2025-08-08 15:01:20.973879,https://de.linkedin.com/jobs/view/abiturientenprogramm-zum-gepr%c3%bcften-handelsfachwirt-m-w-d-heusenstamm-at-nkd-deutschland-gmbh-4281699701?position=36&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=pueqsfbccsrd7sdbwi293g%3d%3d
Abiturientenprogramm zum Geprüften Handelsfachwirt (m/w/d) Rodgau,NKD Deutschland GmbH,"Rodgau, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/abiturientenprogramm-zum-gepr%C3%BCften-handelsfachwirt-m-w-d-rodgau-at-nkd-deutschland-gmbh-4281903416?position=37&pageNum=0&refId=Z6ys0cGp5nDR8RLf2zQqXQ%3D%3D&trackingId=GRVdl%2Bp8NFJSaz1JYMiIYg%3D%3D,Not specified,2025-08-08 15:01:20.973917,https://de.linkedin.com/jobs/view/abiturientenprogramm-zum-gepr%c3%bcften-handelsfachwirt-m-w-d-rodgau-at-nkd-deutschland-gmbh-4281903416?position=37&pagenum=0&refid=z6ys0cgp5ndr8rlf2zqqxq%3d%3d&trackingid=grvdl%2bp8nfjsaz1jymiiyg%3d%3d
Sr. Data Scientist (f/m/d),Siegwerk,"Siegburg, North Rhine-Westphalia, Germany",LinkedIn,https://de.linkedin.com/jobs/view/sr-data-scientist-f-m-d-at-siegwerk-4093169137?position=1&pageNum=0&refId=hTm%2BDQZMl6PsDycmKnABnA%3D%3D&trackingId=6Op2O6%2BAatnk6iQ4xOq%2Feg%3D%3D,Not specified,2025-08-08 15:01:23.738348,https://de.linkedin.com/jobs/view/sr-data-scientist-f-m-d-at-siegwerk-4093169137?position=1&pagenum=0&refid=htm%2bdqzml6psdycmknabna%3d%3d&trackingid=6op2o6%2baatnk6iq4xoq%2feg%3d%3d
Generative AI Engineer,conventic GmbH,"Bonn, North Rhine-Westphalia, Germany",LinkedIn,https://de.linkedin.com/jobs/view/generative-ai-engineer-at-conventic-gmbh-4282123698?position=3&pageNum=0&refId=hTm%2BDQZMl6PsDycmKnABnA%3D%3D&trackingId=1BSVKxVY8szUB93RZy3PQQ%3D%3D,Not specified,2025-08-08 15:01:23.738474,https://de.linkedin.com/jobs/view/generative-ai-engineer-at-conventic-gmbh-4282123698?position=3&pagenum=0&refid=htm%2bdqzml6psdycmknabna%3d%3d&trackingid=1bsvkxvy8szub93rzy3pqq%3d%3d
Senior Associate Data Science,Publicis Sapient,"Cologne, North Rhine-Westphalia, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-associate-data-science-at-publicis-sapient-4254322448?position=4&pageNum=0&refId=hTm%2BDQZMl6PsDycmKnABnA%3D%3D&trackingId=BA0S0jZ%2BvlNreTN1%2FowtnA%3D%3D,Not specified,2025-08-08 15:01:23.738527,https://de.linkedin.com/jobs/view/senior-associate-data-science-at-publicis-sapient-4254322448?position=4&pagenum=0&refid=htm%2bdqzml6psdycmknabna%3d%3d&trackingid=ba0s0jz%2bvlnretn1%2fowtna%3d%3d
KI/ML Security Engineer (m/w/d),techculture GmbH,"Siegburg, North Rhine-Westphalia, Germany",LinkedIn,https://de.linkedin.com/jobs/view/ki-ml-security-engineer-m-w-d-at-techculture-gmbh-4268643902?position=5&pageNum=0&refId=hTm%2BDQZMl6PsDycmKnABnA%3D%3D&trackingId=%2BYcw8F3jhiCYF1I3sJUX7g%3D%3D,Not specified,2025-08-08 15:01:23.738577,https://de.linkedin.com/jobs/view/ki-ml-security-engineer-m-w-d-at-techculture-gmbh-4268643902?position=5&pagenum=0&refid=htm%2bdqzml6psdycmknabna%3d%3d&trackingid=%2bycw8f3jhicyf1i3sjux7g%3d%3d
Senior Artificial Intelligence Specialist (all genders),adesso SE,"Düsseldorf, North Rhine-Westphalia, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-artificial-intelligence-specialist-all-genders-at-adesso-se-3733041197?position=6&pageNum=0&refId=hTm%2BDQZMl6PsDycmKnABnA%3D%3D&trackingId=bUqNZyma5bUQZ0gLwS%2B%2Fow%3D%3D,Not specified,2025-08-08 15:01:23.738628,https://de.linkedin.com/jobs/view/senior-artificial-intelligence-specialist-all-genders-at-adesso-se-3733041197?position=6&pagenum=0&refid=htm%2bdqzml6psdycmknabna%3d%3d&trackingid=buqnzyma5buqz0glws%2b%2fow%3d%3d
Senior ML Ops Architect / Engineer (gn),TieTalent,"Düsseldorf, North Rhine-Westphalia, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-ml-ops-architect-engineer-gn-at-tietalent-4281989091?position=7&pageNum=0&refId=hTm%2BDQZMl6PsDycmKnABnA%3D%3D&trackingId=sKIkpLiU6oBgr7YIL4dY9A%3D%3D,Not specified,2025-08-08 15:01:23.738677,https://de.linkedin.com/jobs/view/senior-ml-ops-architect-engineer-gn-at-tietalent-4281989091?position=7&pagenum=0&refid=htm%2bdqzml6psdycmknabna%3d%3d&trackingid=skikpliu6obgr7yil4dy9a%3d%3d
Senior Business Intelligence Analyst (f/m/d),Trusted Shops,"Cologne, North Rhine-Westphalia, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-business-intelligence-analyst-f-m-d-at-trusted-shops-4282135166?position=8&pageNum=0&refId=hTm%2BDQZMl6PsDycmKnABnA%3D%3D&trackingId=wAriuR0vb%2FYMY596ST4ymw%3D%3D,Not specified,2025-08-08 15:01:23.738726,https://de.linkedin.com/jobs/view/senior-business-intelligence-analyst-f-m-d-at-trusted-shops-4282135166?position=8&pagenum=0&refid=htm%2bdqzml6psdycmknabna%3d%3d&trackingid=wariur0vb%2fymy596st4ymw%3d%3d
