title,company,location,source,url,salary,scraped_at,posted_at,description,job_id
Softwareentwickler,GRÜN Software Group,"Endingen, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/softwareentwickler-at-gr%C3%BCn-software-group-4289569645?position=6&pageNum=0&refId=RsTfmlnRZoakOyQh6SXSvQ%3D%3D&trackingId=o%2B7jGIxYTH5KxOS39fnnVA%3D%3D,Not specified,2025-08-23 23:35:36.193135,2025-08-22,,de.linkedin.com/jobs/view/softwareentwickler-at-gr%C3%BCn-software-group-4289569645
Ingénieur Développement Linux embarqué (H/F),Liebherr Group,"Colmar, Grand Est, France",LinkedIn,https://fr.linkedin.com/jobs/view/ing%C3%A9nieur-d%C3%A9veloppement-linux-embarqu%C3%A9-h-f-at-liebherr-group-4277552501?position=10&pageNum=0&refId=RsTfmlnRZoakOyQh6SXSvQ%3D%3D&trackingId=Nmtyyn2nj7ldSc6L87Uilw%3D%3D,Not specified,2025-08-23 23:35:36.193719,2025-08-23,,fr.linkedin.com/jobs/view/ing%C3%A9nieur-d%C3%A9veloppement-linux-embarqu%C3%A9-h-f-at-liebherr-group-4277552501
Stagiaire Développement logiciel embarqué (H/F),Liebherr Group,"Colmar, Grand Est, France",LinkedIn,https://fr.linkedin.com/jobs/view/stagiaire-d%C3%A9veloppement-logiciel-embarqu%C3%A9-h-f-at-liebherr-group-4277551689?position=11&pageNum=0&refId=RsTfmlnRZoakOyQh6SXSvQ%3D%3D&trackingId=Dw1Z6dhmK9sKxy7Tje1pIw%3D%3D,Not specified,2025-08-23 23:35:36.193865,2025-08-23,,fr.linkedin.com/jobs/view/stagiaire-d%C3%A9veloppement-logiciel-embarqu%C3%A9-h-f-at-liebherr-group-4277551689
Enterprise Architect (d/m/w),TieTalent,"Freiburg, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/enterprise-architect-d-m-w-at-tietalent-4290086093?position=15&pageNum=0&refId=RsTfmlnRZoakOyQh6SXSvQ%3D%3D&trackingId=9%2FLRdnQbmXz36fAgyPiG9w%3D%3D,Not specified,2025-08-23 23:35:36.194415,2025-08-23,,de.linkedin.com/jobs/view/enterprise-architect-d-m-w-at-tietalent-4290086093
