title,company,location,source,url,salary,scraped_at,posted_at,description,job_id
"Producer, ebay Live",eBay,Berlin Metropolitan Area,LinkedIn,https://de.linkedin.com/jobs/view/producer-ebay-live-at-ebay-4250395325?position=16&pageNum=0&refId=cWYJVmd7rxbeQAUvakelvg%3D%3D&trackingId=AgpAQnFmmUfRIqx0N40RqQ%3D%3D,Not specified,2025-08-23 21:39:03.608906,2025-08-23,,de.linkedin.com/jobs/view/producer-ebay-live-at-ebay-4250395325
Senior Principal Data Engineer (All Genders),Zalando,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-principal-data-engineer-all-genders-at-zalando-4251978594?position=26&pageNum=0&refId=cWYJVmd7rxbeQAUvakelvg%3D%3D&trackingId=vvI368n%2BJ66k6Df1JamSPw%3D%3D,Not specified,2025-08-23 21:39:03.610125,2025-08-23,,de.linkedin.com/jobs/view/senior-principal-data-engineer-all-genders-at-zalando-4251978594
Recruitment Partner (f/m/d) - Technology,IONOS,"Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/recruitment-partner-f-m-d-technology-at-ionos-4289966898?position=27&pageNum=0&refId=cWYJVmd7rxbeQAUvakelvg%3D%3D&trackingId=Tw2WQ1bcVh0qpBEK4O1dMQ%3D%3D,Not specified,2025-08-23 21:39:03.610245,2025-08-22,,de.linkedin.com/jobs/view/recruitment-partner-f-m-d-technology-at-ionos-4289966898
EY-Parthenon (Senior) Consultant Commercial AI - Strategy and Transactions (w/m/d),EY-Parthenon,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/ey-parthenon-senior-consultant-commercial-ai-strategy-and-transactions-w-m-d-at-ey-parthenon-4253205093?position=31&pageNum=0&refId=cWYJVmd7rxbeQAUvakelvg%3D%3D&trackingId=TvLEWkEazacqX4JINtFphQ%3D%3D,Not specified,2025-08-23 21:39:03.610729,2025-08-23,,de.linkedin.com/jobs/view/ey-parthenon-senior-consultant-commercial-ai-strategy-and-transactions-w-m-d-at-ey-parthenon-4253205093
