title,company,location,source,url,salary,scraped_at,posted_at,description,job_id
Senior Machine Learning Engineer,Enigma,"Baden-Württemberg, Deutschland",LinkedIn,https://de.linkedin.com/jobs/view/senior-machine-learning-engineer-at-enigma-4304095234?position=1&pageNum=0&refId=rXAIE4di6a%2FSNJfvZXdgzg%3D%3D&trackingId=md6A5TQQsrqNykfwqli3eA%3D%3D,Not specified,2025-09-24 14:28:38.111218,2025-09-23,,de.linkedin.com/jobs/view/senior-machine-learning-engineer-at-enigma-4304095234
Principal AI Engineer,Degensoft,Stuttgart,LinkedIn,https://de.linkedin.com/jobs/view/principal-ai-engineer-at-degensoft-4302693486?position=2&pageNum=0&refId=rXAIE4di6a%2FSNJfvZXdgzg%3D%3D&trackingId=lSu5VFI6UyKsR%2BoHawEOJQ%3D%3D,Not specified,2025-09-24 14:28:38.111432,2025-09-23,,de.linkedin.com/jobs/view/principal-ai-engineer-at-degensoft-4302693486
Data Engineering Consultant (w/m/x) - Germany,Avanade,Stuttgart,LinkedIn,https://de.linkedin.com/jobs/view/data-engineering-consultant-w-m-x-germany-at-avanade-4299003416?position=6&pageNum=0&refId=rXAIE4di6a%2FSNJfvZXdgzg%3D%3D&trackingId=XIVXC5nOXSrxe%2BrfAqDeQw%3D%3D,Not specified,2025-09-24 14:28:38.112063,2025-09-24,,de.linkedin.com/jobs/view/data-engineering-consultant-w-m-x-germany-at-avanade-4299003416
Cloud & AI Solution Engineer – Data Platform,Microsoft,"Baden-Württemberg, Deutschland",LinkedIn,https://de.linkedin.com/jobs/view/cloud-ai-solution-engineer-%E2%80%93-data-platform-at-microsoft-4304379172?position=8&pageNum=0&refId=rXAIE4di6a%2FSNJfvZXdgzg%3D%3D&trackingId=UQvz%2BgYw9t6yEIwiMiJyXA%3D%3D,Not specified,2025-09-24 14:28:38.112371,2025-09-24,,de.linkedin.com/jobs/view/cloud-ai-solution-engineer-%E2%80%93-data-platform-at-microsoft-4304379172
(Senior) Consultant Management Advisory mit Schwerpunkt AI Engineer (w/m/d),BDO Germany,Stuttgart,LinkedIn,https://de.linkedin.com/jobs/view/senior-consultant-management-advisory-mit-schwerpunkt-ai-engineer-w-m-d-at-bdo-germany-4304359769?position=9&pageNum=0&refId=rXAIE4di6a%2FSNJfvZXdgzg%3D%3D&trackingId=m2AK1po8I%2FqtpBeCVXLs%2Fg%3D%3D,Not specified,2025-09-24 14:28:38.112523,2025-09-24,,de.linkedin.com/jobs/view/senior-consultant-management-advisory-mit-schwerpunkt-ai-engineer-w-m-d-at-bdo-germany-4304359769
AI Research Engineer,Bending Spoons,Berlin,LinkedIn,https://de.linkedin.com/jobs/view/ai-research-engineer-at-bending-spoons-4304035010?position=2&pageNum=0&refId=fHuJLzyBxCpeUFvRII4dCg%3D%3D&trackingId=xNtMnJkl6TN0EssbOgfjfg%3D%3D,Not specified,2025-09-24 14:28:40.882036,2025-09-23,,de.linkedin.com/jobs/view/ai-research-engineer-at-bending-spoons-4304035010
Solution Engineer (all genders) | ClimateTech,carbmee,Berlin,LinkedIn,https://de.linkedin.com/jobs/view/solution-engineer-all-genders-climatetech-at-carbmee-4302950723?position=5&pageNum=0&refId=fHuJLzyBxCpeUFvRII4dCg%3D%3D&trackingId=mj7MEf7hNZAP8dlCRy8TJw%3D%3D,Not specified,2025-09-24 14:28:40.882797,2025-09-24,,de.linkedin.com/jobs/view/solution-engineer-all-genders-climatetech-at-carbmee-4302950723
Staff AI Engineer – Remote (EMEA),Replika,Berlin,LinkedIn,https://de.linkedin.com/jobs/view/staff-ai-engineer-%E2%80%93-remote-emea-at-replika-4304072333?position=7&pageNum=0&refId=fHuJLzyBxCpeUFvRII4dCg%3D%3D&trackingId=bR2tNR6OzdZuGk2cft2MfA%3D%3D,Not specified,2025-09-24 14:28:40.883165,2025-09-23,,de.linkedin.com/jobs/view/staff-ai-engineer-%E2%80%93-remote-emea-at-replika-4304072333
AI & Automation Engineer (m/f/d),The DO,"Berlin, Deutschland",LinkedIn,https://de.linkedin.com/jobs/view/ai-automation-engineer-m-f-d-at-the-do-4304685848?position=8&pageNum=0&refId=fHuJLzyBxCpeUFvRII4dCg%3D%3D&trackingId=fsNjdY1e1E13a1cGpH%2FE5w%3D%3D,Not specified,2025-09-24 14:28:40.883341,2025-09-23,,de.linkedin.com/jobs/view/ai-automation-engineer-m-f-d-at-the-do-4304685848
Field Engineer – Manufacturing Equipment Automation,Ailoys,Berlin,LinkedIn,https://de.linkedin.com/jobs/view/field-engineer-%E2%80%93-manufacturing-equipment-automation-at-ailoys-4304082419?position=11&pageNum=0&refId=fHuJLzyBxCpeUFvRII4dCg%3D%3D&trackingId=1o9LOxpTQJva78dkdOXImQ%3D%3D,Not specified,2025-09-24 14:28:40.884378,2025-09-23,,de.linkedin.com/jobs/view/field-engineer-%E2%80%93-manufacturing-equipment-automation-at-ailoys-4304082419
