title,company,location,source,url,salary,scraped_at
Web Analyst in Teilzeit - (m/w/d),emagine,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/web-analyst-in-teilzeit-m-w-d-at-emagine-4280812274?position=18&pageNum=0&refId=NzfyF6ZBjBIdMBZVAojRmw%3D%3D&trackingId=Zcuzd0CiUwDYJa%2B%2FXM%2B7Tw%3D%3D,Not specified,2025-08-08 10:29:27.334569
Nebenberufliche*n Lehrbeauftragte*r für das Modul Mathematik 1,Hochschule für Technik und Wirtschaft Berlin,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/nebenberufliche-n-lehrbeauftragte-r-f%C3%BCr-das-modul-mathematik-1-at-hochschule-f%C3%BCr-technik-und-wirtschaft-berlin-4281901015?position=19&pageNum=0&refId=NzfyF6ZBjBIdMBZVAojRmw%3D%3D&trackingId=e%2BMtMBXQ3pC%2BKTBtvTfbeQ%3D%3D,Not specified,2025-08-08 10:29:27.334612
Senior ML Ops Engineer (all genders),Zalando,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-ml-ops-engineer-all-genders-at-zalando-4087219534?position=20&pageNum=0&refId=NzfyF6ZBjBIdMBZVAojRmw%3D%3D&trackingId=M5vijp3TK1AUrEcb5BL64Q%3D%3D,Not specified,2025-08-08 10:29:27.334656
"Software Engineer, Data Infrastructure & Acquisition - Berlin, Germany",Speechify,"Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/software-engineer-data-infrastructure-acquisition-berlin-germany-at-speechify-4281927209?position=21&pageNum=0&refId=NzfyF6ZBjBIdMBZVAojRmw%3D%3D&trackingId=kvX2UyuS2ZHDnlI%2B4w1%2Few%3D%3D,Not specified,2025-08-08 10:29:27.334699
"Solutions Architect, GenAI",NVIDIA,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/solutions-architect-genai-at-nvidia-4282103098?position=22&pageNum=0&refId=NzfyF6ZBjBIdMBZVAojRmw%3D%3D&trackingId=kCrsrm4gJIkYCh%2FiM2fUmQ%3D%3D,Not specified,2025-08-08 10:29:27.334742
"Team Lead, Product Analytics- Customer Solutions ZPS (all genders)",Zalando,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/team-lead-product-analytics-customer-solutions-zps-all-genders-at-zalando-4267227337?position=23&pageNum=0&refId=NzfyF6ZBjBIdMBZVAojRmw%3D%3D&trackingId=WCirQ0pSE0fkTzuwuf4eCw%3D%3D,Not specified,2025-08-08 10:29:27.334785
Senior Python Software Engineer (Backend),Unique,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-python-software-engineer-backend-at-unique-4281635639?position=24&pageNum=0&refId=NzfyF6ZBjBIdMBZVAojRmw%3D%3D&trackingId=bldCpNay38m91IGbC8k8dA%3D%3D,Not specified,2025-08-08 10:29:27.334828
Senior Consultant Strategy & Data Insights (m/w/d),Reply,Berlin Metropolitan Area,LinkedIn,https://de.linkedin.com/jobs/view/senior-consultant-strategy-data-insights-m-w-d-at-reply-4266938688?position=25&pageNum=0&refId=NzfyF6ZBjBIdMBZVAojRmw%3D%3D&trackingId=AKFUIyjgC83xx2NkR8bAGA%3D%3D,Not specified,2025-08-08 10:29:27.334872
Full Stack Ingenieur,JUNA Technologies,"Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/full-stack-ingenieur-at-juna-technologies-4276233308?position=26&pageNum=0&refId=NzfyF6ZBjBIdMBZVAojRmw%3D%3D&trackingId=DaCa%2BTNvRAvRfTLsFC0JGw%3D%3D,Not specified,2025-08-08 10:29:27.334916
(Senior) Data Engineer (m/f/x) (onsite / remote in Germany),Scalable Capital,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-data-engineer-m-f-x-onsite-remote-in-germany-at-scalable-capital-4281624311?position=27&pageNum=0&refId=NzfyF6ZBjBIdMBZVAojRmw%3D%3D&trackingId=YPzljyCXp4pB2jXmQCpcwA%3D%3D,Not specified,2025-08-08 10:29:27.334959
Senior Principal Computational Biologist (m/f/d) focus on multi-omics,Pfizer,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-principal-computational-biologist-m-f-d-focus-on-multi-omics-at-pfizer-4264345976?position=28&pageNum=0&refId=NzfyF6ZBjBIdMBZVAojRmw%3D%3D&trackingId=y9cH5aRK%2BcspseOtw1jQ%2FQ%3D%3D,Not specified,2025-08-08 10:29:27.335002
(Senior) Risk Analyst (m/f/d),Riverty,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-risk-analyst-m-f-d-at-riverty-4266938065?position=29&pageNum=0&refId=NzfyF6ZBjBIdMBZVAojRmw%3D%3D&trackingId=7GTUX%2Ft%2B%2FfhA%2BX9516DSWA%3D%3D,Not specified,2025-08-08 10:29:27.335045
