title,company,location,source,url,salary,scraped_at,posted_at,description,job_id
Senior Data Scientist,1inch,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-data-scientist-at-1inch-4314513395?position=1&pageNum=0&refId=SZPjHMzHWfhpC4318Hkelw%3D%3D&trackingId=wZWBx%2F9UX0em06X2v3qJfQ%3D%3D,Not specified,2025-10-15 09:34:05.830432,2025-10-14,,de.linkedin.com/jobs/view/senior-data-scientist-at-1inch-4314513395
Data Science Consultant (m/w/d),INVENSITY,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/data-science-consultant-m-w-d-at-invensity-4311948636?position=2&pageNum=0&refId=SZPjHMzHWfhpC4318Hkelw%3D%3D&trackingId=PhPoEOEhARzQO8A97LkWEg%3D%3D,Not specified,2025-10-15 09:34:05.830655,2025-10-14,,de.linkedin.com/jobs/view/data-science-consultant-m-w-d-at-invensity-4311948636
Senior Data Scientist / AI Consultant (m/w/d),Gofore,Stuttgart Region,LinkedIn,https://de.linkedin.com/jobs/view/senior-data-scientist-ai-consultant-m-w-d-at-gofore-4311953360?position=3&pageNum=0&refId=SZPjHMzHWfhpC4318Hkelw%3D%3D&trackingId=nMf7Kp%2FYnDbmgh3XHJBRQA%3D%3D,Not specified,2025-10-15 09:34:05.830797,2025-10-14,,de.linkedin.com/jobs/view/senior-data-scientist-ai-consultant-m-w-d-at-gofore-4311953360
Computer Scientist / IT Specialist in Research Data Management (f/m/d),University of Hohenheim,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/computer-scientist-it-specialist-in-research-data-management-f-m-d-at-university-of-hohenheim-4314647824?position=4&pageNum=0&refId=SZPjHMzHWfhpC4318Hkelw%3D%3D&trackingId=%2BOwr690RPG4RMY8CuG%2FdyA%3D%3D,Not specified,2025-10-15 09:34:05.830927,2025-10-14,,de.linkedin.com/jobs/view/computer-scientist-it-specialist-in-research-data-management-f-m-d-at-university-of-hohenheim-4314647824
Computer Scientist / IT Specialist in Research Data Management (f/m/d),University of Hohenheim,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/computer-scientist-it-specialist-in-research-data-management-f-m-d-at-university-of-hohenheim-4312235298?position=5&pageNum=0&refId=SZPjHMzHWfhpC4318Hkelw%3D%3D&trackingId=SFaVnSe%2BODoEJOogS%2FjCRA%3D%3D,Not specified,2025-10-15 09:34:05.831056,2025-10-14,,de.linkedin.com/jobs/view/computer-scientist-it-specialist-in-research-data-management-f-m-d-at-university-of-hohenheim-4312235298
Cloud Solution Engineer – Data & AI,Microsoft,"Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/cloud-solution-engineer-%E2%80%93-data-ai-at-microsoft-4314685013?position=6&pageNum=0&refId=SZPjHMzHWfhpC4318Hkelw%3D%3D&trackingId=Olfxw2rJ2rZZJC50yIYCrw%3D%3D,Not specified,2025-10-15 09:34:05.831188,2025-10-14,,de.linkedin.com/jobs/view/cloud-solution-engineer-%E2%80%93-data-ai-at-microsoft-4314685013
Softwarearchitekt Cloud Native,CompuSafe Data Systems AG,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/softwarearchitekt-cloud-native-at-compusafe-data-systems-ag-4311947886?position=7&pageNum=0&refId=SZPjHMzHWfhpC4318Hkelw%3D%3D&trackingId=QG1XqqT5LzrowE%2FG%2Bk0q2Q%3D%3D,Not specified,2025-10-15 09:34:05.831323,2025-10-14,,de.linkedin.com/jobs/view/softwarearchitekt-cloud-native-at-compusafe-data-systems-ag-4311947886
Flutter App-Entwickler (m/w/d),ELTAKO,"Fellbach, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/flutter-app-entwickler-m-w-d-at-eltako-4311953047?position=8&pageNum=0&refId=SZPjHMzHWfhpC4318Hkelw%3D%3D&trackingId=9gV2bDy4RdwY5lZYULcL2A%3D%3D,Not specified,2025-10-15 09:34:05.831453,2025-10-14,,de.linkedin.com/jobs/view/flutter-app-entwickler-m-w-d-at-eltako-4311953047
フルスタックエンジニア,Beff,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/%E3%83%95%E3%83%AB%E3%82%B9%E3%82%BF%E3%83%83%E3%82%AF%E3%82%A8%E3%83%B3%E3%82%B8%E3%83%8B%E3%82%A2-at-beff-4311962609?position=11&pageNum=0&refId=SZPjHMzHWfhpC4318Hkelw%3D%3D&trackingId=rEe84OXivMw5W2PSNokmeA%3D%3D,Not specified,2025-10-15 09:34:05.831820,2025-10-14,,de.linkedin.com/jobs/view/%E3%83%95%E3%83%AB%E3%82%B9%E3%82%BF%E3%83%83%E3%82%AF%E3%82%A8%E3%83%B3%E3%82%B8%E3%83%8B%E3%82%A2-at-beff-4311962609
Abschlussarbeit AI-based analysis and modelling industrial geometries (SS26),TRUMPF,"Ditzingen, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/abschlussarbeit-ai-based-analysis-and-modelling-industrial-geometries-ss26-at-trumpf-4314869380?position=13&pageNum=0&refId=SZPjHMzHWfhpC4318Hkelw%3D%3D&trackingId=fABADhWmfT7mnuo%2BSvrRZg%3D%3D,Not specified,2025-10-15 09:34:05.832054,2025-10-14,,de.linkedin.com/jobs/view/abschlussarbeit-ai-based-analysis-and-modelling-industrial-geometries-ss26-at-trumpf-4314869380
