title,company,location,source,url,salary,scraped_at,posted_at,description,job_id
Business Analyst - Platform (M/F/X),Deutsche Bank,"Geneva, Geneva, Switzerland",LinkedIn,https://ch.linkedin.com/jobs/view/business-analyst-platform-m-f-x-at-deutsche-bank-4260010536?position=5&pageNum=0&refId=UOIB4oRjJdR4FeLLMNIq9Q%3D%3D&trackingId=t5hpoxHUEBEGQ2LPXalQgg%3D%3D,Not specified,2025-08-13 17:41:33.123370,2025-08-13,,ch.linkedin.com/jobs/view/business-analyst-platform-m-f-x-at-deutsche-bank-4260010536
Back Office Analyst – Structured Power Products,TotalEnergies,"Geneva, Geneva, Switzerland",LinkedIn,https://ch.linkedin.com/jobs/view/back-office-analyst-%E2%80%93-structured-power-products-at-totalenergies-4260228162?position=6&pageNum=0&refId=UOIB4oRjJdR4FeLLMNIq9Q%3D%3D&trackingId=T2o%2FEdjDMNyAhLr3YSbi7Q%3D%3D,Not specified,2025-08-13 17:41:33.123496,2025-08-13,,ch.linkedin.com/jobs/view/back-office-analyst-%E2%80%93-structured-power-products-at-totalenergies-4260228162
Data Engineer,Prime21 AG,"Lucerne, Switzerland",LinkedIn,https://ch.linkedin.com/jobs/view/data-engineer-at-prime21-ag-4282205366?position=8&pageNum=0&refId=UOIB4oRjJdR4FeLLMNIq9Q%3D%3D&trackingId=GUxT%2Fnqy5e91BM1d3TDjmg%3D%3D,Not specified,2025-08-13 17:41:33.123734,2025-08-13,,ch.linkedin.com/jobs/view/data-engineer-at-prime21-ag-4282205366
User Experience Specialist,Skyward Nova,"Zurich, Zurich, Switzerland",LinkedIn,https://ch.linkedin.com/jobs/view/user-experience-specialist-at-skyward-nova-4284049528?position=9&pageNum=0&refId=UOIB4oRjJdR4FeLLMNIq9Q%3D%3D&trackingId=EKgDJlNyQwc4H79%2BrUTW6g%3D%3D,Not specified,2025-08-13 17:41:33.123854,2025-08-13,,ch.linkedin.com/jobs/view/user-experience-specialist-at-skyward-nova-4284049528
Autonomy Engineer - AI & ML,Flyability,"Paudex, Vaud, Switzerland",LinkedIn,https://ch.linkedin.com/jobs/view/autonomy-engineer-ai-ml-at-flyability-4282209529?position=10&pageNum=0&refId=UOIB4oRjJdR4FeLLMNIq9Q%3D%3D&trackingId=%2FtqgS7ssrqWhTLHTgCYGPA%3D%3D,Not specified,2025-08-13 17:41:33.123970,2025-08-13,,ch.linkedin.com/jobs/view/autonomy-engineer-ai-ml-at-flyability-4282209529
Ingénieur·e Data Intégration,Talan,"Lausanne, Vaud, Switzerland",LinkedIn,https://ch.linkedin.com/jobs/view/ing%C3%A9nieur%C2%B7e-data-int%C3%A9gration-at-talan-4284135646?position=12&pageNum=0&refId=UOIB4oRjJdR4FeLLMNIq9Q%3D%3D&trackingId=5998fj5%2BfwA%2BsyUKRQtfhg%3D%3D,Not specified,2025-08-13 17:41:33.124208,2025-08-13,,ch.linkedin.com/jobs/view/ing%C3%A9nieur%C2%B7e-data-int%C3%A9gration-at-talan-4284135646
Gestionnaire de Données Articles - Master Data,Helvetica Partners,"Fribourg, Switzerland",LinkedIn,https://ch.linkedin.com/jobs/view/gestionnaire-de-donn%C3%A9es-articles-master-data-at-helvetica-partners-4284437174?position=19&pageNum=0&refId=UOIB4oRjJdR4FeLLMNIq9Q%3D%3D&trackingId=6O1ZaIghT%2BC4HP7wl4%2BPYw%3D%3D,Not specified,2025-08-13 17:41:33.125042,2025-08-13,,ch.linkedin.com/jobs/view/gestionnaire-de-donn%C3%A9es-articles-master-data-at-helvetica-partners-4284437174
Electronics Manufacturing Engineer,Schindler Group,"Locarno, Ticino, Switzerland",LinkedIn,https://ch.linkedin.com/jobs/view/electronics-manufacturing-engineer-at-schindler-group-4282216555?position=22&pageNum=0&refId=UOIB4oRjJdR4FeLLMNIq9Q%3D%3D&trackingId=O31p%2F5yTeKp2slAxb1Y9Hg%3D%3D,Not specified,2025-08-13 17:41:33.125401,2025-08-13,,ch.linkedin.com/jobs/view/electronics-manufacturing-engineer-at-schindler-group-4282216555
Research Associate (m/w/d),Roche,"Basel, Basel, Switzerland",LinkedIn,https://ch.linkedin.com/jobs/view/research-associate-m-w-d-at-roche-4284415316?position=27&pageNum=0&refId=UOIB4oRjJdR4FeLLMNIq9Q%3D%3D&trackingId=qpPM1dHXH5QcAcOry3fyWA%3D%3D,Not specified,2025-08-13 17:41:33.125992,2025-08-13,,ch.linkedin.com/jobs/view/research-associate-m-w-d-at-roche-4284415316
Principal Machine Learning Engineer,machineMD,"Bern, Berne, Switzerland",LinkedIn,https://ch.linkedin.com/jobs/view/principal-machine-learning-engineer-at-machinemd-4281784349?position=33&pageNum=0&refId=UOIB4oRjJdR4FeLLMNIq9Q%3D%3D&trackingId=XCn2iKgbfN9Peg9MzWatNg%3D%3D,Not specified,2025-08-13 17:41:33.126710,2025-08-13,,ch.linkedin.com/jobs/view/principal-machine-learning-engineer-at-machinemd-4281784349
"Visiting Associate, Switzerland",TieTalent,"Zurich, Zurich, Switzerland",LinkedIn,https://ch.linkedin.com/jobs/view/visiting-associate-switzerland-at-tietalent-4281740048?position=40&pageNum=0&refId=UOIB4oRjJdR4FeLLMNIq9Q%3D%3D&trackingId=rtKw1hMFLvcFl1zPPdV4IQ%3D%3D,Not specified,2025-08-13 17:41:33.127540,2025-08-12,,ch.linkedin.com/jobs/view/visiting-associate-switzerland-at-tietalent-4281740048
Consultant - Murex Business Analyst,Colombus Consulting,"Geneva, Geneva, Switzerland",LinkedIn,https://ch.linkedin.com/jobs/view/consultant-murex-business-analyst-at-colombus-consulting-4284081641?position=44&pageNum=0&refId=UOIB4oRjJdR4FeLLMNIq9Q%3D%3D&trackingId=NUZLNYazGWKdiWOiiLnZ1g%3D%3D,Not specified,2025-08-13 17:41:33.128019,2025-08-13,,ch.linkedin.com/jobs/view/consultant-murex-business-analyst-at-colombus-consulting-4284081641
Coordinateur(trice) facturation et gestionnaire data,Unilabs Switzerland,"Coppet, Vaud, Switzerland",LinkedIn,https://ch.linkedin.com/jobs/view/coordinateur-trice-facturation-et-gestionnaire-data-at-unilabs-switzerland-4284005201?position=45&pageNum=0&refId=UOIB4oRjJdR4FeLLMNIq9Q%3D%3D&trackingId=IGW02dbOg4zUdpp2gdX99A%3D%3D,Not specified,2025-08-13 17:41:33.128138,2025-08-13,,ch.linkedin.com/jobs/view/coordinateur-trice-facturation-et-gestionnaire-data-at-unilabs-switzerland-4284005201
Business Analyst 80-100 %,TieTalent,"Lausanne, Vaud, Switzerland",LinkedIn,https://ch.linkedin.com/jobs/view/business-analyst-80-100-%25-at-tietalent-4281733900?position=46&pageNum=0&refId=UOIB4oRjJdR4FeLLMNIq9Q%3D%3D&trackingId=dIumwq78XPZZmtYzjqxr6Q%3D%3D,Not specified,2025-08-13 17:41:33.128255,2025-08-13,,ch.linkedin.com/jobs/view/business-analyst-80-100-%25-at-tietalent-4281733900
Data Engineer,TieTalent,"Geneva, Geneva, Switzerland",LinkedIn,https://ch.linkedin.com/jobs/view/data-engineer-at-tietalent-4282221507?position=49&pageNum=0&refId=UOIB4oRjJdR4FeLLMNIq9Q%3D%3D&trackingId=6xXdMhezj0SchH5ymsFq0g%3D%3D,Not specified,2025-08-13 17:41:33.128493,2025-08-13,,ch.linkedin.com/jobs/view/data-engineer-at-tietalent-4282221507
Economics and/or Business Management Teacher,Nord Anglia Education,"Geneva, Geneva, Switzerland",LinkedIn,https://ch.linkedin.com/jobs/view/economics-and-or-business-management-teacher-at-nord-anglia-education-4284121743?position=54&pageNum=0&refId=UOIB4oRjJdR4FeLLMNIq9Q%3D%3D&trackingId=VH0RllRY07K5XYMgv4%2B7ug%3D%3D,Not specified,2025-08-13 17:41:33.129111,2025-08-13,,ch.linkedin.com/jobs/view/economics-and-or-business-management-teacher-at-nord-anglia-education-4284121743
