title,company,location,source,url,salary,scraped_at,job_id
Funds and Operations Analyst,Booz Allen Hamilton,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/funds-and-operations-analyst-at-booz-allen-hamilton-4268851777?position=13&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=gb6Vd07OCYH5MrvANGKMzA%3D%3D,Not specified,2025-08-08 14:26:40.605279,https://de.linkedin.com/jobs/view/funds-and-operations-analyst-at-booz-allen-hamilton-4268851777?position=13&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=gb6vd07ocyh5mrvangkmza%3d%3d
PreMaster Programm - Data Engineering,Bosch,"Renningen, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/premaster-programm-data-engineering-at-bosch-4281335463?position=15&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=XuESWO97h81uteVDuRoF%2FQ%3D%3D,Not specified,2025-08-08 14:26:40.605364,https://de.linkedin.com/jobs/view/premaster-programm-data-engineering-at-bosch-4281335463?position=15&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=xueswo97h81utevdurof%2fq%3d%3d
Senior Machine Learning Engineer,Enigma,"Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-machine-learning-engineer-at-enigma-4281588443?position=17&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=QQbdPzmFTbPOY4VQYNL3Tg%3D%3D,Not specified,2025-08-08 14:26:40.605449,https://de.linkedin.com/jobs/view/senior-machine-learning-engineer-at-enigma-4281588443?position=17&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=qqbdpzmftbpoy4vqynl3tg%3d%3d
Consultant Manufacturing MSD365 (m/w/d) - bundesweit,HSO,"Böblingen, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/consultant-manufacturing-msd365-m-w-d-bundesweit-at-hso-4281577833?position=18&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=tquTTaIinIw91Z8TNzarTQ%3D%3D,Not specified,2025-08-08 14:26:40.605492,https://de.linkedin.com/jobs/view/consultant-manufacturing-msd365-m-w-d-bundesweit-at-hso-4281577833?position=18&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=tquttaiiniw91z8tnzartq%3d%3d
Senior Consultant Financial Services (m/w/d) - bundesweit,HSO,"Böblingen, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-consultant-financial-services-m-w-d-bundesweit-at-hso-4281584707?position=19&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=Ab6fgjkwNXhDIZycwmwQWw%3D%3D,Not specified,2025-08-08 14:26:40.605536,https://de.linkedin.com/jobs/view/senior-consultant-financial-services-m-w-d-bundesweit-at-hso-4281584707?position=19&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=ab6fgjkwnxhdizycwmwqww%3d%3d
Sports Data Consultant (all genders),adesso SE,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/sports-data-consultant-all-genders-at-adesso-se-4151471750?position=22&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=69mBGo4rvMno9Pq95MSllg%3D%3D,Not specified,2025-08-08 14:26:40.605669,https://de.linkedin.com/jobs/view/sports-data-consultant-all-genders-at-adesso-se-4151471750?position=22&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=69mbgo4rvmno9pq95msllg%3d%3d
Consultant Professional Services MSD365 (m/w/d) - bundesweit,HSO,"Böblingen, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/consultant-professional-services-msd365-m-w-d-bundesweit-at-hso-4281390284?position=23&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=lK2vTuI6vSFmIuR7q1KOww%3D%3D,Not specified,2025-08-08 14:26:40.605712,https://de.linkedin.com/jobs/view/consultant-professional-services-msd365-m-w-d-bundesweit-at-hso-4281390284?position=23&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=lk2vtui6vsfmiur7q1koww%3d%3d
Quality Engineer (m/f/d),TE Connectivity,"Waiblingen, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/quality-engineer-m-f-d-at-te-connectivity-4265259922?position=24&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=zXkKnAMIqFxcnOgksMGugA%3D%3D,Not specified,2025-08-08 14:26:40.605758,https://de.linkedin.com/jobs/view/quality-engineer-m-f-d-at-te-connectivity-4265259922?position=24&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=zxkknamiqfxcnogksmguga%3d%3d
Operations Supervisor,Amazon,"Sindelfingen, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/operations-supervisor-at-amazon-4281677200?position=25&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=upSU6TD%2BEG5MSy5t3696Ww%3D%3D,Not specified,2025-08-08 14:26:40.605802,https://de.linkedin.com/jobs/view/operations-supervisor-at-amazon-4281677200?position=25&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=upsu6td%2beg5msy5t3696ww%3d%3d
Senior Project Manager MSD365 (m/w/d) - bundesweit,HSO,"Böblingen, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-project-manager-msd365-m-w-d-bundesweit-at-hso-4281585391?position=26&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=WEsJKViswShrENDwmmuE4g%3D%3D,Not specified,2025-08-08 14:26:40.605845,https://de.linkedin.com/jobs/view/senior-project-manager-msd365-m-w-d-bundesweit-at-hso-4281585391?position=26&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=wesjkviswshrendwmmue4g%3d%3d
Solutions Architect,MongoDB,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/solutions-architect-at-mongodb-4267530888?position=27&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=DP%2BsXg0%2BsLB1l6k%2FMXzs%2Fw%3D%3D,Not specified,2025-08-08 14:26:40.605889,https://de.linkedin.com/jobs/view/solutions-architect-at-mongodb-4267530888?position=27&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=dp%2bsxg0%2bslb1l6k%2fmxzs%2fw%3d%3d
Abiturientenprogramm zum Geprüften Handelsfachwirt (m/w/d) Göppingen,NKD Deutschland GmbH,"Göppingen, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/abiturientenprogramm-zum-gepr%C3%BCften-handelsfachwirt-m-w-d-g%C3%B6ppingen-at-nkd-deutschland-gmbh-4281905170?position=28&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=f0FudP%2B8MsT8QH%2FA5Dp7aQ%3D%3D,Not specified,2025-08-08 14:26:40.605932,https://de.linkedin.com/jobs/view/abiturientenprogramm-zum-gepr%c3%bcften-handelsfachwirt-m-w-d-g%c3%b6ppingen-at-nkd-deutschland-gmbh-4281905170?position=28&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=f0fudp%2b8mst8qh%2fa5dp7aq%3d%3d
Business Development Manager (m/w/x) – Resources & Life Sciences Industry,Avanade,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/business-development-manager-m-w-x-%E2%80%93-resources-life-sciences-industry-at-avanade-4252310842?position=30&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=cqQRPhf6ztODqGebDdcRMw%3D%3D,Not specified,2025-08-08 14:26:40.606020,https://de.linkedin.com/jobs/view/business-development-manager-m-w-x-%e2%80%93-resources-life-sciences-industry-at-avanade-4252310842?position=30&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=cqqrphf6ztodqgebddcrmw%3d%3d
Solution Architect Manufacturing MSD365 (m/w/d) - bundesweit,HSO,"Böblingen, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/solution-architect-manufacturing-msd365-m-w-d-bundesweit-at-hso-4281586366?position=31&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=S98q7xZnSh8aVQCkpsGRFA%3D%3D,Not specified,2025-08-08 14:26:40.606062,https://de.linkedin.com/jobs/view/solution-architect-manufacturing-msd365-m-w-d-bundesweit-at-hso-4281586366?position=31&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=s98q7xznsh8avqckpsgrfa%3d%3d
Senior Frontend Developer (Angular)(remote),Cytolytics,"Tübingen, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-frontend-developer-angular-remote-at-cytolytics-4281657183?position=32&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=sCqBCBFqChNLOcakPdwxYw%3D%3D,Not specified,2025-08-08 14:26:40.606105,https://de.linkedin.com/jobs/view/senior-frontend-developer-angular-remote-at-cytolytics-4281657183?position=32&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=scqbcbfqchnlocakpdwxyw%3d%3d
Senior Frontend Developer (m/w/d),Blockbrain,"Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-frontend-developer-m-w-d-at-blockbrain-4281641672?position=33&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=6EOV8OhxX2iPYXMNNbNP8g%3D%3D,Not specified,2025-08-08 14:26:40.606148,https://de.linkedin.com/jobs/view/senior-frontend-developer-m-w-d-at-blockbrain-4281641672?position=33&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=6eov8ohxx2ipyxmnnbnp8g%3d%3d
Vermessungstechnikerin / Vermessungstechniker  oder Geomatikerin / Geomatiker (w/m/d),Landesamt für Geoinformation und Landentwicklung Baden-Württemberg,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/vermessungstechnikerin-vermessungstechniker-oder-geomatikerin-geomatiker-w-m-d-at-landesamt-f%C3%BCr-geoinformation-und-landentwicklung-baden-w%C3%BCrttemberg-4280164250?position=34&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=dg%2FX5NpucyF4SXOhU8KLOw%3D%3D,Not specified,2025-08-08 14:26:40.606191,https://de.linkedin.com/jobs/view/vermessungstechnikerin-vermessungstechniker-oder-geomatikerin-geomatiker-w-m-d-at-landesamt-f%c3%bcr-geoinformation-und-landentwicklung-baden-w%c3%bcrttemberg-4280164250?position=34&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=dg%2fx5npucyf4sxohu8klow%3d%3d
Solution Architect Professional Services MSD365 (m/w/d) - bundesweit,HSO,"Böblingen, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/solution-architect-professional-services-msd365-m-w-d-bundesweit-at-hso-4281585399?position=35&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=5NtkUMWcWC2nuztN%2B6df9g%3D%3D,Not specified,2025-08-08 14:26:40.606234,https://de.linkedin.com/jobs/view/solution-architect-professional-services-msd365-m-w-d-bundesweit-at-hso-4281585399?position=35&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=5ntkumwcwc2nuztn%2b6df9g%3d%3d
SAP Specialist - McKinsey Digital,McKinsey & Company,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/sap-specialist-mckinsey-digital-at-mckinsey-company-4212558560?position=36&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=W5LyYYYE1StF249IyxlEPw%3D%3D,Not specified,2025-08-08 14:26:40.606278,https://de.linkedin.com/jobs/view/sap-specialist-mckinsey-digital-at-mckinsey-company-4212558560?position=36&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=w5lyyyye1stf249iyxlepw%3d%3d
Senior Client Manager (m/w/d),"NTT DATA, Inc.","Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-client-manager-m-w-d-at-ntt-data-inc-4268216317?position=37&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=DBSSgx2e53n%2FFtxnRdnRLA%3D%3D,Not specified,2025-08-08 14:26:40.606332,https://de.linkedin.com/jobs/view/senior-client-manager-m-w-d-at-ntt-data-inc-4268216317?position=37&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=dbssgx2e53n%2fftxnrdnrla%3d%3d
Senior Solutions Architect,MongoDB,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-solutions-architect-at-mongodb-4267265796?position=38&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=BLI60sCFlQ58e75P4y1QBg%3D%3D,Not specified,2025-08-08 14:26:40.606375,https://de.linkedin.com/jobs/view/senior-solutions-architect-at-mongodb-4267265796?position=38&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=bli60scflq58e75p4y1qbg%3d%3d
Data Space Engineer (all genders),adesso SE,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/data-space-engineer-all-genders-at-adesso-se-4131754288?position=39&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=7ghS%2BpoFxNm3%2BqJfkzc3GA%3D%3D,Not specified,2025-08-08 14:26:40.606418,https://de.linkedin.com/jobs/view/data-space-engineer-all-genders-at-adesso-se-4131754288?position=39&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=7ghs%2bpofxnm3%2bqjfkzc3ga%3d%3d
Consultant Commodity Trading (all genders) - BCG Platinion,BCG Platinion,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/consultant-commodity-trading-all-genders-bcg-platinion-at-bcg-platinion-4062719523?position=42&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=yNamK5sykVybfUNT%2FEJjBw%3D%3D,Not specified,2025-08-08 14:26:40.606546,https://de.linkedin.com/jobs/view/consultant-commodity-trading-all-genders-bcg-platinion-at-bcg-platinion-4062719523?position=42&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=ynamk5sykvybfunt%2fejjbw%3d%3d
Conversion National Account Executive – Freight Forwarding (Healthcare) (m/f/d),UPS,"Scharnhausen, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/conversion-national-account-executive-%E2%80%93-freight-forwarding-healthcare-m-f-d-at-ups-4281349775?position=43&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=8tlOF2tWXHddL4cm%2FnWHTA%3D%3D,Not specified,2025-08-08 14:26:40.606589,https://de.linkedin.com/jobs/view/conversion-national-account-executive-%e2%80%93-freight-forwarding-healthcare-m-f-d-at-ups-4281349775?position=43&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=8tlof2twxhddl4cm%2fnwhta%3d%3d
(Senior) Data Engineer w/m/d,Computacenter,Stuttgart Region,LinkedIn,https://de.linkedin.com/jobs/view/senior-data-engineer-w-m-d-at-computacenter-3790517838?position=44&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=fsUazSy28WKC0cdBthigzw%3D%3D,Not specified,2025-08-08 14:26:40.606632,https://de.linkedin.com/jobs/view/senior-data-engineer-w-m-d-at-computacenter-3790517838?position=44&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=fsuazsy28wkc0cdbthigzw%3d%3d
Manager Data & Technology - Financial Services (w/m/d),PwC Deutschland,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/manager-data-technology-financial-services-w-m-d-at-pwc-deutschland-4281807463?position=45&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=Vuq94pq6VkVfCRD8mtwhRA%3D%3D,Not specified,2025-08-08 14:26:40.606681,https://de.linkedin.com/jobs/view/manager-data-technology-financial-services-w-m-d-at-pwc-deutschland-4281807463?position=45&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=vuq94pq6vkvfcrd8mtwhra%3d%3d
Senior Consultant Data & Analytics - Projektmanagement (all genders),adesso SE,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-consultant-data-analytics-projektmanagement-all-genders-at-adesso-se-3925556576?position=46&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=Ft2rItSdVhwYbU8VGkXfhw%3D%3D,Not specified,2025-08-08 14:26:40.606725,https://de.linkedin.com/jobs/view/senior-consultant-data-analytics-projektmanagement-all-genders-at-adesso-se-3925556576?position=46&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=ft2ritsdvhwybu8vgkxfhw%3d%3d
Pharmaberater m/w/d  Impfstoffe,IQVIA,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/pharmaberater-m-w-d-impfstoffe-at-iqvia-4281673233?position=48&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=82niKWZGYC5oSC95E%2BtxMA%3D%3D,Not specified,2025-08-08 14:26:40.606814,https://de.linkedin.com/jobs/view/pharmaberater-m-w-d-impfstoffe-at-iqvia-4281673233?position=48&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=82nikwzgyc5osc95e%2btxma%3d%3d
DevOps Engineer Data & Analytics (all genders),adesso SE,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/devops-engineer-data-analytics-all-genders-at-adesso-se-4281505740?position=49&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=kfEfRr1UesY0wCtLuqavDg%3D%3D,Not specified,2025-08-08 14:26:40.606856,https://de.linkedin.com/jobs/view/devops-engineer-data-analytics-all-genders-at-adesso-se-4281505740?position=49&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=kfefrr1uesy0wctluqavdg%3d%3d
Senior project manager (m/f/d),Exyte,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-project-manager-m-f-d-at-exyte-4268208373?position=50&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=ytkmy9lbb19sFLRtdeJ5kg%3D%3D,Not specified,2025-08-08 14:26:40.606900,https://de.linkedin.com/jobs/view/senior-project-manager-m-f-d-at-exyte-4268208373?position=50&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=ytkmy9lbb19sflrtdej5kg%3d%3d
Microsoft 365 Modern Workplace Consultant (w/m/x),Avanade,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/microsoft-365-modern-workplace-consultant-w-m-x-at-avanade-4251167984?position=52&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=qXmf63guX0%2F2rs9MZnDTZg%3D%3D,Not specified,2025-08-08 14:26:40.606985,https://de.linkedin.com/jobs/view/microsoft-365-modern-workplace-consultant-w-m-x-at-avanade-4251167984?position=52&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=qxmf63gux0%2f2rs9mzndtzg%3d%3d
Consultant Software Configuration & Data Management (m/w/d)*,Tagueri AG,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/consultant-software-configuration-data-management-m-w-d-at-tagueri-ag-4256386771?position=53&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=2W%2FS9EKrTwzHGfMXGV3nng%3D%3D,Not specified,2025-08-08 14:26:40.607027,https://de.linkedin.com/jobs/view/consultant-software-configuration-data-management-m-w-d-at-tagueri-ag-4256386771?position=53&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=2w%2fs9ekrtwzhgfmxgv3nng%3d%3d
Paralegal (m/f/d) - German speaker,AnyDesk Software,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/paralegal-m-f-d-german-speaker-at-anydesk-software-4193204386?position=54&pageNum=0&refId=SkioWIb0mnyIWxxNryU1qg%3D%3D&trackingId=QAwnsOkMkhX8Zmvn34lTBQ%3D%3D,Not specified,2025-08-08 14:26:40.607070,https://de.linkedin.com/jobs/view/paralegal-m-f-d-german-speaker-at-anydesk-software-4193204386?position=54&pagenum=0&refid=skiowib0mnyiwxxnryu1qg%3d%3d&trackingid=qawnsokmkhx8zmvn34ltbq%3d%3d
