title,company,location,source,url,salary,scraped_at,posted_at,description,job_id
"Senior Python Developer (m/w/d) Fokus: Backend, REST-API & Data Science",Amoria Bond,Region Stuttgart,LinkedIn,https://de.linkedin.com/jobs/view/senior-python-developer-m-w-d-fokus-backend-rest-api-data-science-at-amoria-bond-4347584690?position=2&pageNum=0&refId=Xj9DxvyaBCe%2Bpf9tG%2BFMiw%3D%3D&trackingId=GRJU%2F9xC0f367JIMGuyGLg%3D%3D,Not specified,2025-12-24 11:19:49.223641,2025-12-24,,de.linkedin.com/jobs/view/senior-python-developer-m-w-d-fokus-backend-rest-api-data-science-at-amoria-bond-4347584690
********** (*/*/*) *********************** *** ****************ä*,******* *********************** ****,**********,LinkedIn,https://de.linkedin.com/jobs/view/entwickler-m-w-d-automatisierungstechnik-mit-vertriebsaffinit%C3%A4t-at-w%C3%B6rner-automatisierungstechnik-gmbh-4346053131?position=4&pageNum=0&refId=Xj9DxvyaBCe%2Bpf9tG%2BFMiw%3D%3D&trackingId=eiGaH6e4PyhMkwyjBA4Vaw%3D%3D,Not specified,2025-12-24 11:19:49.223965,2025-12-23,,de.linkedin.com/jobs/view/entwickler-m-w-d-automatisierungstechnik-mit-vertriebsaffinit%C3%A4t-at-w%C3%B6rner-automatisierungstechnik-gmbh-4346053131
****** ******** ******** (*/*/*) ******* - *************,****** ****,"*****-*ü*********, ***********",LinkedIn,https://de.linkedin.com/jobs/view/senior-software-engineer-m-w-d-defence-bodenseekreis-at-amoria-bond-4342953097?position=5&pageNum=0&refId=Xj9DxvyaBCe%2Bpf9tG%2BFMiw%3D%3D&trackingId=LnALqM1B4Y38Jazdo0XIog%3D%3D,Not specified,2025-12-24 11:19:49.224122,2025-12-24,,de.linkedin.com/jobs/view/senior-software-engineer-m-w-d-defence-bodenseekreis-at-amoria-bond-4342953097
****** ****** - ***-**-************ ********* + ********** *** ************** ********** *** ******,********** ***,*********,LinkedIn,https://de.linkedin.com/jobs/view/master-thesis-out-of-distribution-detection-%2B-annotation-for-traversability-estimation-for-robots-at-fraunhofer-ipa-4328971383?position=6&pageNum=0&refId=Xj9DxvyaBCe%2Bpf9tG%2BFMiw%3D%3D&trackingId=us4NIY7e87IZX8kjgssvHg%3D%3D,Not specified,2025-12-24 11:19:49.224276,2025-12-23,,de.linkedin.com/jobs/view/master-thesis-out-of-distribution-detection-%2B-annotation-for-traversability-estimation-for-robots-at-fraunhofer-ipa-4328971383
******************* ************** **-****ü**** *********************,********** ***,*********,LinkedIn,https://de.linkedin.com/jobs/view/wissenschaftliche-r-mitarbeiter-in-ki-gest%C3%BCtzte-roboterprogrammierung-at-fraunhofer-ipa-4346034502?position=7&pageNum=0&refId=Xj9DxvyaBCe%2Bpf9tG%2BFMiw%3D%3D&trackingId=JpBqjyMAMfyNnnX4eKsQLQ%3D%3D,Not specified,2025-12-24 11:19:49.224441,2025-12-23,,de.linkedin.com/jobs/view/wissenschaftliche-r-mitarbeiter-in-ki-gest%C3%BCtzte-roboterprogrammierung-at-fraunhofer-ipa-4346034502
Data Scientist (m/f/d),Bees & Bears GmbH,"Berlin, Deutschland",LinkedIn,https://de.linkedin.com/jobs/view/data-scientist-m-f-d-at-bees-bears-gmbh-4346033685?position=2&pageNum=0&refId=%2Bd0QbHhRtCRHJpHO0XCeSg%3D%3D&trackingId=Wx0APAHs4w6iMLAbgefqYA%3D%3D,Not specified,2025-12-24 11:19:52.188570,2025-12-23,,de.linkedin.com/jobs/view/data-scientist-m-f-d-at-bees-bears-gmbh-4346033685
Data Scientist (w/m/d),Capgemini,Berlin,LinkedIn,https://de.linkedin.com/jobs/view/data-scientist-w-m-d-at-capgemini-4329015667?position=3&pageNum=0&refId=%2Bd0QbHhRtCRHJpHO0XCeSg%3D%3D&trackingId=MUflLcIMsJxNotoIdZ4g8w%3D%3D,Not specified,2025-12-24 11:19:52.188738,2025-12-24,,de.linkedin.com/jobs/view/data-scientist-w-m-d-at-capgemini-4329015667
******* ******** *** ********,*** | ******** ********** **,******,LinkedIn,https://de.linkedin.com/jobs/view/machine-learning-ops-engineer-at-dkb-deutsche-kreditbank-ag-4342584042?position=4&pageNum=0&refId=%2Bd0QbHhRtCRHJpHO0XCeSg%3D%3D&trackingId=5IHVVhsxHQ%2B5eT%2F57LhreQ%3D%3D,Not specified,2025-12-24 11:19:52.188937,2025-12-23,,de.linkedin.com/jobs/view/machine-learning-ops-engineer-at-dkb-deutsche-kreditbank-ag-4342584042
"****** **** *********, ******* ******** (*/*/*)",**********,******,LinkedIn,https://de.linkedin.com/jobs/view/senior-data-scientist-martech-alliance-f-m-x-at-hellofresh-4341503651?position=5&pageNum=0&refId=%2Bd0QbHhRtCRHJpHO0XCeSg%3D%3D&trackingId=M15RAqPndQT4t9NijmiraQ%3D%3D,Not specified,2025-12-24 11:19:52.189112,2025-12-24,,de.linkedin.com/jobs/view/senior-data-scientist-martech-alliance-f-m-x-at-hellofresh-4341503651
**** ** **** ******* (* / * / *),****** ******** **** - *** ********* *** *********,"******, ***********",LinkedIn,https://de.linkedin.com/jobs/view/head-of-data-science-w-m-d-at-simply-rational-%E2%80%93-the-decision-institute-4345995845?position=6&pageNum=0&refId=%2Bd0QbHhRtCRHJpHO0XCeSg%3D%3D&trackingId=y3ZqwQWuszWcewMnHbpr5w%3D%3D,Not specified,2025-12-24 11:19:52.189283,2025-12-23,,de.linkedin.com/jobs/view/head-of-data-science-w-m-d-at-simply-rational-%E2%80%93-the-decision-institute-4345995845
