title,company,location,source,url,salary,scraped_at,posted_at,description,job_id
Senior Machine Learning Engineer,Enigma,"Baden-Württemberg, Deutschland",LinkedIn,https://de.linkedin.com/jobs/view/senior-machine-learning-engineer-at-enigma-4286455198?position=1&pageNum=0&refId=zwZ2YWkZBZxmec5CaJbpRg%3D%3D&trackingId=Szoq4r26PEOC%2FUkKZwamFg%3D%3D,Not specified,2025-08-15 15:22:39.364327,2025-08-15,,de.linkedin.com/jobs/view/senior-machine-learning-engineer-at-enigma-4286455198
Senior Fullstack Engineer (w/m/d),Seedbox,Stuttgart,LinkedIn,https://de.linkedin.com/jobs/view/senior-fullstack-engineer-w-m-d-at-seedbox-4282834200?position=13&pageNum=0&refId=zwZ2YWkZBZxmec5CaJbpRg%3D%3D&trackingId=AjjTS2baUJ0Zj1wU%2BuAMLQ%3D%3D,Not specified,2025-08-15 15:22:39.366968,2025-08-14,,de.linkedin.com/jobs/view/senior-fullstack-engineer-w-m-d-at-seedbox-4282834200
Data Platform Engineer (m/w/d),TieTalent,Ostfildern,LinkedIn,https://de.linkedin.com/jobs/view/data-platform-engineer-m-w-d-at-tietalent-4285471887?position=17&pageNum=0&refId=zwZ2YWkZBZxmec5CaJbpRg%3D%3D&trackingId=2TGzQQpfldtMh%2Fd0rBnUBg%3D%3D,Not specified,2025-08-15 15:22:39.367476,2025-08-15,,de.linkedin.com/jobs/view/data-platform-engineer-m-w-d-at-tietalent-4285471887
Java-Entwickler für UI-Entwicklung (m/w/d)*,Tagueri AG,Pforzheim,LinkedIn,https://de.linkedin.com/jobs/view/java-entwickler-f%C3%BCr-ui-entwicklung-m-w-d-at-tagueri-ag-4227307085?position=28&pageNum=0&refId=zwZ2YWkZBZxmec5CaJbpRg%3D%3D&trackingId=PKhelk7HY7MMfFvlXgFHwQ%3D%3D,Not specified,2025-08-15 15:22:39.368813,2025-08-15,,de.linkedin.com/jobs/view/java-entwickler-f%C3%BCr-ui-entwicklung-m-w-d-at-tagueri-ag-4227307085
AWS Cloud-Entwickler,vhf Group,Ammerbuch,LinkedIn,https://de.linkedin.com/jobs/view/aws-cloud-entwickler-at-vhf-group-4267673079?position=29&pageNum=0&refId=zwZ2YWkZBZxmec5CaJbpRg%3D%3D&trackingId=hOv8Rrb%2FfqpbPIraWeq56Q%3D%3D,Not specified,2025-08-15 15:22:39.368932,2025-08-15,,de.linkedin.com/jobs/view/aws-cloud-entwickler-at-vhf-group-4267673079
"PHP-Entwickler (m/w/d), German-Speaking (C1/C2)",Muxon,"Baden-Württemberg, Deutschland",LinkedIn,https://de.linkedin.com/jobs/view/php-entwickler-m-w-d-german-speaking-c1-c2-at-muxon-4281840009?position=30&pageNum=0&refId=zwZ2YWkZBZxmec5CaJbpRg%3D%3D&trackingId=%2FFf7iMiVY9%2BYfouaxuthfQ%3D%3D,Not specified,2025-08-15 15:22:39.369045,2025-08-15,,de.linkedin.com/jobs/view/php-entwickler-m-w-d-german-speaking-c1-c2-at-muxon-4281840009
Data Engineer (w/m/d) Procurement,EnBW,Stuttgart,LinkedIn,https://de.linkedin.com/jobs/view/data-engineer-w-m-d-procurement-at-enbw-energie-baden-w%C3%BCrttemberg-ag-4285966446?position=34&pageNum=0&refId=zwZ2YWkZBZxmec5CaJbpRg%3D%3D&trackingId=I%2BgvU%2Fr1akz04JwWWNRBDg%3D%3D,Not specified,2025-08-15 15:22:39.369509,2025-08-14,,de.linkedin.com/jobs/view/data-engineer-w-m-d-procurement-at-enbw-energie-baden-w%C3%BCrttemberg-ag-4285966446
Azure Platform Engineer in Stuttgart,Instaffo,Stuttgart,LinkedIn,https://de.linkedin.com/jobs/view/azure-platform-engineer-in-stuttgart-at-instaffo-4200880948?position=38&pageNum=0&refId=zwZ2YWkZBZxmec5CaJbpRg%3D%3D&trackingId=7xvxPsyCkRDc52fkJh76zg%3D%3D,Not specified,2025-08-15 15:22:39.369978,2025-08-15,,de.linkedin.com/jobs/view/azure-platform-engineer-in-stuttgart-at-instaffo-4200880948
HMI Softwareentwickler - JavaFX (m/w/d)*,Tagueri AG,Stuttgart,LinkedIn,https://de.linkedin.com/jobs/view/hmi-softwareentwickler-javafx-m-w-d-at-tagueri-ag-4271833983?position=40&pageNum=0&refId=zwZ2YWkZBZxmec5CaJbpRg%3D%3D&trackingId=W%2FrwKSIRAZCpZqGd5T7pGw%3D%3D,Not specified,2025-08-15 15:22:39.370215,2025-08-15,,de.linkedin.com/jobs/view/hmi-softwareentwickler-javafx-m-w-d-at-tagueri-ag-4271833983
"Data Engineer, Senior",Booz Allen Hamilton,Stuttgart,LinkedIn,https://de.linkedin.com/jobs/view/data-engineer-senior-at-booz-allen-hamilton-4286174177?position=44&pageNum=0&refId=zwZ2YWkZBZxmec5CaJbpRg%3D%3D&trackingId=FijvN%2F3Uyt9Z77HFhfIGjg%3D%3D,Not specified,2025-08-15 15:22:39.370690,2025-08-14,,de.linkedin.com/jobs/view/data-engineer-senior-at-booz-allen-hamilton-4286174177
