title,company,location,source,url,salary,scraped_at,posted_at,description,job_id
Senior Machine Learning Engineer,Enigma,"Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-machine-learning-engineer-at-enigma-4293820903?position=1&pageNum=0&refId=bDlr%2BNpTQpPaJjyT7paBpw%3D%3D&trackingId=wYPz4EPpP2gA6kik9WL38w%3D%3D,Not specified,2025-09-01 21:10:54.028185,2025-09-01,,de.linkedin.com/jobs/view/senior-machine-learning-engineer-at-enigma-4293820903
Data Steward (m/f/d),Philips,"Böblingen, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/data-steward-m-f-d-at-philips-4271712242?position=8&pageNum=0&refId=bDlr%2BNpTQpPaJjyT7paBpw%3D%3D&trackingId=%2B7bBv3%2Bnt7jeGDZ9pQ30Rw%3D%3D,Not specified,2025-09-01 21:10:54.030494,2025-09-01,,de.linkedin.com/jobs/view/data-steward-m-f-d-at-philips-4271712242
Principal Statistical Geneticist,KEMIO Consulting,"Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/principal-statistical-geneticist-at-kemio-consulting-4293764964?position=11&pageNum=0&refId=bDlr%2BNpTQpPaJjyT7paBpw%3D%3D&trackingId=XncELCWeJqhUHqMi8shurA%3D%3D,Not specified,2025-09-01 21:10:54.030908,2025-09-01,,de.linkedin.com/jobs/view/principal-statistical-geneticist-at-kemio-consulting-4293764964
Machine Learning (GenAI) Engineer,Orange Quarter,"Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/machine-learning-genai-engineer-at-orange-quarter-4291792916?position=7&pageNum=0&refId=j3%2BV8%2FTfgfP26yzM%2FFGojw%3D%3D&trackingId=9P9a%2Fh9yFoTkRJM5Kh2aJQ%3D%3D,Not specified,2025-09-01 21:10:56.889214,2025-09-01,,de.linkedin.com/jobs/view/machine-learning-genai-engineer-at-orange-quarter-4291792916
Senior Machine Learning Engineer,SGI,"Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-machine-learning-engineer-at-sgi-4251788068?position=8&pageNum=0&refId=j3%2BV8%2FTfgfP26yzM%2FFGojw%3D%3D&trackingId=SNPnAoi9ZFs0C9xlqY4kqg%3D%3D,Not specified,2025-09-01 21:10:56.889350,2025-09-01,,de.linkedin.com/jobs/view/senior-machine-learning-engineer-at-sgi-4251788068
GenAi Specialist,The Law Brain Co.,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/genai-specialist-at-the-law-brain-co-4294106555?position=10&pageNum=0&refId=j3%2BV8%2FTfgfP26yzM%2FFGojw%3D%3D&trackingId=U2iq5Pm%2FyUsgbll5gq71dA%3D%3D,Not specified,2025-09-01 21:10:56.889620,2025-09-01,,de.linkedin.com/jobs/view/genai-specialist-at-the-law-brain-co-4294106555
Data Analyst (m/w/d),GEMA,"Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/data-analyst-m-w-d-at-gema-4293744658?position=12&pageNum=0&refId=j3%2BV8%2FTfgfP26yzM%2FFGojw%3D%3D&trackingId=SCJs7mM9DuRor3jSdcdzLQ%3D%3D,Not specified,2025-09-01 21:10:56.889872,2025-09-01,,de.linkedin.com/jobs/view/data-analyst-m-w-d-at-gema-4293744658
Business Intelligence Analyst (Mensch),Solandeo GmbH,"Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/business-intelligence-analyst-mensch-at-solandeo-gmbh-4291756740?position=15&pageNum=0&refId=j3%2BV8%2FTfgfP26yzM%2FFGojw%3D%3D&trackingId=NFRqlC0NO8phVCcY6s%2FEmQ%3D%3D,Not specified,2025-09-01 21:10:56.890241,2025-09-01,,de.linkedin.com/jobs/view/business-intelligence-analyst-mensch-at-solandeo-gmbh-4291756740
Data Analyst / Experience Analytics - Digital Workplace (w/m/d),E.ON Digital Technology,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/data-analyst-experience-analytics-digital-workplace-w-m-d-at-e-on-digital-technology-4283633648?position=22&pageNum=0&refId=j3%2BV8%2FTfgfP26yzM%2FFGojw%3D%3D&trackingId=hTz%2F%2BQu09sGXBU1ivJ%2BwCw%3D%3D,Not specified,2025-09-01 21:10:56.891110,2025-09-01,,de.linkedin.com/jobs/view/data-analyst-experience-analytics-digital-workplace-w-m-d-at-e-on-digital-technology-4283633648
Big Data Architect,Databricks,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/big-data-architect-at-databricks-4291778853?position=23&pageNum=0&refId=j3%2BV8%2FTfgfP26yzM%2FFGojw%3D%3D&trackingId=D%2Bb7%2FRccMTSXb0bt6c%2F3rQ%3D%3D,Not specified,2025-09-01 21:10:56.891235,2025-09-01,,de.linkedin.com/jobs/view/big-data-architect-at-databricks-4291778853
Administrative Assistant,ZS,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/administrative-assistant-at-zs-4292211416?position=27&pageNum=0&refId=j3%2BV8%2FTfgfP26yzM%2FFGojw%3D%3D&trackingId=LJQN2V2vrR1ttzYeeJSXUg%3D%3D,Not specified,2025-09-01 21:10:56.891741,2025-09-01,,de.linkedin.com/jobs/view/administrative-assistant-at-zs-4292211416
Embedded Linux Field Engineer for Devices/IoT,Canonical,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/embedded-linux-field-engineer-for-devices-iot-at-canonical-4293706053?position=28&pageNum=0&refId=j3%2BV8%2FTfgfP26yzM%2FFGojw%3D%3D&trackingId=joUGRIa8VD%2BOjOyrG06L%2Bw%3D%3D,Not specified,2025-09-01 21:10:56.891864,2025-09-01,,de.linkedin.com/jobs/view/embedded-linux-field-engineer-for-devices-iot-at-canonical-4293706053
