title,company,location,source,url,salary,scraped_at,posted_at,description,job_id
Data Engineer (m/w/d),Holman Deutschland,Stuttgart,LinkedIn,https://de.linkedin.com/jobs/view/data-engineer-m-w-d-at-holman-deutschland-4354308251?position=17&pageNum=0&refId=XSQ5THe50VnGVbq%2FM2u7jA%3D%3D&trackingId=OPVZotNXflH68QDs2rYKDg%3D%3D,Not specified,2026-04-02 08:43:45.464807,2026-04-01,,de.linkedin.com/jobs/view/data-engineer-m-w-d-at-holman-deutschland-4354308251
Principal AI Developer Technology Engineer,NVIDIA,Berlin,LinkedIn,https://de.linkedin.com/jobs/view/principal-ai-developer-technology-engineer-at-nvidia-4395227689?position=15&pageNum=0&refId=5tMzhdrhZcnm6pjfOraHqw%3D%3D&trackingId=j7BZIDoD1CLIjG78YXjpcw%3D%3D,Not specified,2026-04-02 08:43:48.386607,2026-04-02,,de.linkedin.com/jobs/view/principal-ai-developer-technology-engineer-at-nvidia-4395227689
Data Engineer (m/w/d),Transdev Deutschland,Berlin,LinkedIn,https://de.linkedin.com/jobs/view/data-engineer-m-w-d-at-transdev-gmbh-4396662569?position=18&pageNum=0&refId=5tMzhdrhZcnm6pjfOraHqw%3D%3D&trackingId=v%2BVJ7fLv2YyrdjEJwcK5Fg%3D%3D,Not specified,2026-04-02 08:43:48.386984,2026-04-01,,de.linkedin.com/jobs/view/data-engineer-m-w-d-at-transdev-gmbh-4396662569
Senior Data Engineer (d/f/m),4flow,Berlin,LinkedIn,https://de.linkedin.com/jobs/view/senior-data-engineer-d-f-m-at-4flow-4374799112?position=52&pageNum=0&refId=5tMzhdrhZcnm6pjfOraHqw%3D%3D&trackingId=eTLUa7FBTKpov8%2Fcl0qTqA%3D%3D,Not specified,2026-04-02 08:43:48.391201,2026-04-01,,de.linkedin.com/jobs/view/senior-data-engineer-d-f-m-at-4flow-4374799112
Data Scientist (m/w/d),IBM,Frankfurt,LinkedIn,https://de.linkedin.com/jobs/view/data-scientist-m-w-d-at-ibm-4396755539?position=2&pageNum=0&refId=vb%2F4qy5TfPXXPUyhYOjKLw%3D%3D&trackingId=OltrksEmqqkob2vG6qUKqA%3D%3D,Not specified,2026-04-02 08:44:00.822571,2026-04-01,,de.linkedin.com/jobs/view/data-scientist-m-w-d-at-ibm-4396755539
Business Analyst - Netzleitsystem der Zukunft (w/m/d),50Hertz Transmission GmbH,Neuenhagen,LinkedIn,https://de.linkedin.com/jobs/view/business-analyst-netzleitsystem-der-zukunft-w-m-d-at-50hertz-transmission-gmbh-4382092528?position=37&pageNum=0&refId=1hUeUCu3vh5bDRuArME2Sg%3D%3D&trackingId=MGusVyELDz90H%2BstDctPzw%3D%3D,Not specified,2026-04-02 08:45:00.645733,2026-04-01,,de.linkedin.com/jobs/view/business-analyst-netzleitsystem-der-zukunft-w-m-d-at-50hertz-transmission-gmbh-4382092528
IT Business Analyst,SGS,"Baar, Zug, Schweiz",LinkedIn,https://ch.linkedin.com/jobs/view/it-business-analyst-at-sgs-4396655707?position=5&pageNum=0&refId=26eX%2BLz6kAVhtJyDN%2F6V5A%3D%3D&trackingId=sUdn9k6jYfysFOUTjzsbSQ%3D%3D,Not specified,2026-04-02 08:45:42.622638,2026-04-01,,ch.linkedin.com/jobs/view/it-business-analyst-at-sgs-4396655707
Generative AI Engineer (LLM & AI Solutions) (m/w/d),CBTW,Metropolregion Berlin/Brandenburg,LinkedIn,https://de.linkedin.com/jobs/view/generative-ai-engineer-llm-ai-solutions-m-w-d-at-cbtw-4394638025?position=3&pageNum=0&refId=0Q2tJ2tKRQYHSWwxbQwrZg%3D%3D&trackingId=80A%2BLOvL0jBvQ3BaQYaezg%3D%3D,Not specified,2026-04-02 08:46:22.241839,2026-04-01,,de.linkedin.com/jobs/view/generative-ai-engineer-llm-ai-solutions-m-w-d-at-cbtw-4394638025
Senior Full-Stack Engineer (m/f/d),Simon-Kucher,Berlin,LinkedIn,https://de.linkedin.com/jobs/view/senior-full-stack-engineer-m-f-d-at-simon-kucher-4355719296?position=21&pageNum=0&refId=0Q2tJ2tKRQYHSWwxbQwrZg%3D%3D&trackingId=jD0iRsQVtXJsEUaIWKpObA%3D%3D,Not specified,2026-04-02 08:46:22.244556,2026-04-01,,de.linkedin.com/jobs/view/senior-full-stack-engineer-m-f-d-at-simon-kucher-4355719296
