title,company,location,source,url,salary,scraped_at,posted_at,description,job_id
Senior Machine Learning Engineer,Enigma,"Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-machine-learning-engineer-at-enigma-4294572557?position=1&pageNum=0&refId=4DOd8eemPq4HOOdxITnTvQ%3D%3D&trackingId=wsTjTvTuFe%2F3oGSI4P7Qig%3D%3D,Not specified,2025-09-03 15:00:31.235656,2025-09-03,,de.linkedin.com/jobs/view/senior-machine-learning-engineer-at-enigma-4294572557
Business Intelligence Consultant,Codex,"Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/business-intelligence-consultant-at-codex-4294982631?position=2&pageNum=0&refId=4DOd8eemPq4HOOdxITnTvQ%3D%3D&trackingId=xy4HrJ%2FWvp%2FpqpQ2ngiXoQ%3D%3D,Not specified,2025-09-03 15:00:31.236798,2025-09-03,,de.linkedin.com/jobs/view/business-intelligence-consultant-at-codex-4294982631
Senior Machine Learning / AI Engineer (all genders),adesso SE,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-machine-learning-ai-engineer-all-genders-at-adesso-se-3733042152?position=3&pageNum=0&refId=4DOd8eemPq4HOOdxITnTvQ%3D%3D&trackingId=LpVCHE5R7GhIfl8VhZfkYQ%3D%3D,Not specified,2025-09-03 15:00:31.236965,2025-09-03,,de.linkedin.com/jobs/view/senior-machine-learning-ai-engineer-all-genders-at-adesso-se-3733042152
Data Specialist – CDO Global Black Belt,Microsoft,"Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/data-specialist-%E2%80%93-cdo-global-black-belt-at-microsoft-4294608241?position=4&pageNum=0&refId=4DOd8eemPq4HOOdxITnTvQ%3D%3D&trackingId=Ne07YOqkEN3fsAW7sIpnUQ%3D%3D,Not specified,2025-09-03 15:00:31.237134,2025-09-02,,de.linkedin.com/jobs/view/data-specialist-%E2%80%93-cdo-global-black-belt-at-microsoft-4294608241
Senior AI Tech Consultant (w/m/d),TieTalent,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-ai-tech-consultant-w-m-d-at-tietalent-4294559974?position=5&pageNum=0&refId=4DOd8eemPq4HOOdxITnTvQ%3D%3D&trackingId=Zb9xKlz69YrGC2XFHW1TZg%3D%3D,Not specified,2025-09-03 15:00:31.237288,2025-09-03,,de.linkedin.com/jobs/view/senior-ai-tech-consultant-w-m-d-at-tietalent-4294559974
Business Analyst - Web Data (m/w/d),Bergfreunde,"Kirchentellinsfurt, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/business-analyst-web-data-m-w-d-at-bergfreunde-4294376535?position=8&pageNum=0&refId=4DOd8eemPq4HOOdxITnTvQ%3D%3D&trackingId=L0EBLl8euPli8RIwTR13qA%3D%3D,Not specified,2025-09-03 15:00:31.237767,2025-09-02,,de.linkedin.com/jobs/view/business-analyst-web-data-m-w-d-at-bergfreunde-4294376535
Sachbearbeiter/in Datenanalytik (w/m/d),Landeskriminalamt Baden-Württemberg,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/sachbearbeiter-in-datenanalytik-w-m-d-at-landeskriminalamt-baden-w%C3%BCrttemberg-4293173961?position=12&pageNum=0&refId=4DOd8eemPq4HOOdxITnTvQ%3D%3D&trackingId=SAqz7t%2BQzjeMK9nbgPUJpg%3D%3D,Not specified,2025-09-03 15:00:31.238375,2025-09-03,,de.linkedin.com/jobs/view/sachbearbeiter-in-datenanalytik-w-m-d-at-landeskriminalamt-baden-w%C3%BCrttemberg-4293173961
"Producer, ebay Live",TieTalent,"Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/producer-ebay-live-at-tietalent-4294095446?position=14&pageNum=0&refId=4DOd8eemPq4HOOdxITnTvQ%3D%3D&trackingId=mgQwR%2BrVGZekbZg%2FiRwm6g%3D%3D,Not specified,2025-09-03 15:00:31.238680,2025-09-02,,de.linkedin.com/jobs/view/producer-ebay-live-at-tietalent-4294095446
"Senior Instructional Designer, 2 Hour Learning (Remote) - $200,000/year USD",Trilogy,"Stuttgart, Baden-Württemberg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-instructional-designer-2-hour-learning-remote-%24200-000-year-usd-at-trilogy-4294279686?position=18&pageNum=0&refId=4DOd8eemPq4HOOdxITnTvQ%3D%3D&trackingId=k6yHgkK11K1UEVVI7nOclQ%3D%3D,Not specified,2025-09-03 15:00:31.239302,2025-09-03,,de.linkedin.com/jobs/view/senior-instructional-designer-2-hour-learning-remote-%24200-000-year-usd-at-trilogy-4294279686
Data Analyst,Happy Mammoth,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/data-analyst-at-happy-mammoth-4294600585?position=2&pageNum=0&refId=Lg%2Bu6xqcZ34Ctk%2FG3t2YZQ%3D%3D&trackingId=M0urB1GPJsdhmfniCJ2z4w%3D%3D,Not specified,2025-09-03 15:00:34.158537,2025-09-02,,de.linkedin.com/jobs/view/data-analyst-at-happy-mammoth-4294600585
