title,company,location,source,url,salary,scraped_at,posted_at,description,job_id
Senior Machine Learning Engineer,Enigma,"Baden-Württemberg, Deutschland",LinkedIn,https://de.linkedin.com/jobs/view/senior-machine-learning-engineer-at-enigma-4289503133?position=1&pageNum=0&refId=%2Fb6j%2F7dX2Mha0h%2FPZ8piBg%3D%3D&trackingId=i1lexX0DYAqLCf24KElrpw%3D%3D,Not specified,2025-08-23 13:45:32.438524,2025-08-22,,de.linkedin.com/jobs/view/senior-machine-learning-engineer-at-enigma-4289503133
"Data Engineer, Senior",Booz Allen Hamilton,Stuttgart,LinkedIn,https://de.linkedin.com/jobs/view/data-engineer-senior-at-booz-allen-hamilton-4278958095?position=7&pageNum=0&refId=%2Fb6j%2F7dX2Mha0h%2FPZ8piBg%3D%3D&trackingId=AQ8iSmN%2B5WTFvLRox8Q%2BmQ%3D%3D,Not specified,2025-08-23 13:45:32.439554,2025-08-23,,de.linkedin.com/jobs/view/data-engineer-senior-at-booz-allen-hamilton-4278958095
IT-Consultant (m/w/d) - Applikationen & KI,Michael Page,Stuttgart,LinkedIn,https://de.linkedin.com/jobs/view/it-consultant-m-w-d-applikationen-ki-at-michael-page-4287617930?position=12&pageNum=0&refId=%2Fb6j%2F7dX2Mha0h%2FPZ8piBg%3D%3D&trackingId=uUH9szo7EqxGIn4yep3IuQ%3D%3D,Not specified,2025-08-23 13:45:32.440255,2025-08-23,,de.linkedin.com/jobs/view/it-consultant-m-w-d-applikationen-ki-at-michael-page-4287617930
EY-Parthenon (Senior) Consultant Commercial AI - Strategy and Transactions (w/m/d),EY-Parthenon,Stuttgart,LinkedIn,https://de.linkedin.com/jobs/view/ey-parthenon-senior-consultant-commercial-ai-strategy-and-transactions-w-m-d-at-ey-parthenon-4252998985?position=13&pageNum=0&refId=%2Fb6j%2F7dX2Mha0h%2FPZ8piBg%3D%3D&trackingId=P1sLhH1XSG8xlCtGkCDwBA%3D%3D,Not specified,2025-08-23 13:45:32.440400,2025-08-22,,de.linkedin.com/jobs/view/ey-parthenon-senior-consultant-commercial-ai-strategy-and-transactions-w-m-d-at-ey-parthenon-4252998985
Senior AI Engineer (f/m/x) [Job Profile: Senior Engineer],Deutsche Bank,Berlin,LinkedIn,https://de.linkedin.com/jobs/view/senior-ai-engineer-f-m-x-job-profile-senior-engineer-at-deutsche-bank-4289935152?position=11&pageNum=0&refId=w9CtrXrD8EG%2BBRVfP1aKjQ%3D%3D&trackingId=2wekogK6uFafkaHT1LAQXw%3D%3D,Not specified,2025-08-23 13:45:45.264434,2025-08-22,,de.linkedin.com/jobs/view/senior-ai-engineer-f-m-x-job-profile-senior-engineer-at-deutsche-bank-4289935152
Senior Data Analyst,Blacklane,"Berlin, Deutschland",LinkedIn,https://de.linkedin.com/jobs/view/senior-data-analyst-at-blacklane-4289911966?position=18&pageNum=0&refId=w9CtrXrD8EG%2BBRVfP1aKjQ%3D%3D&trackingId=PXzKr9wJ4UzYmonyiVgQxQ%3D%3D,Not specified,2025-08-23 13:45:45.265394,2025-08-22,,de.linkedin.com/jobs/view/senior-data-analyst-at-blacklane-4289911966
Senior Data Analyst (m/f/d),Gymondo,Berlin,LinkedIn,https://de.linkedin.com/jobs/view/senior-data-analyst-m-f-d-at-gymondo-4289495670?position=27&pageNum=0&refId=w9CtrXrD8EG%2BBRVfP1aKjQ%3D%3D&trackingId=xsPp01bqfak36q8VZAV%2FzQ%3D%3D,Not specified,2025-08-23 13:45:45.266598,2025-08-22,,de.linkedin.com/jobs/view/senior-data-analyst-m-f-d-at-gymondo-4289495670
"Analyst, Business Development",AppLovin,Berlin,LinkedIn,https://de.linkedin.com/jobs/view/analyst-business-development-at-applovin-4289929436?position=30&pageNum=0&refId=w9CtrXrD8EG%2BBRVfP1aKjQ%3D%3D&trackingId=z11obkRX0xgZqnE9qyclRQ%3D%3D,Not specified,2025-08-23 13:45:45.266975,2025-08-22,,de.linkedin.com/jobs/view/analyst-business-development-at-applovin-4289929436
"Producer, ebay Live",eBay,Metropolregion Berlin/Brandenburg,LinkedIn,https://de.linkedin.com/jobs/view/producer-ebay-live-at-ebay-4250395325?position=33&pageNum=0&refId=w9CtrXrD8EG%2BBRVfP1aKjQ%3D%3D&trackingId=mgDz0GgnbaYa22tBoY1P3w%3D%3D,Not specified,2025-08-23 13:45:45.267350,2025-08-23,,de.linkedin.com/jobs/view/producer-ebay-live-at-ebay-4250395325
"KI-Entwickler - Informatiker, Wirtschaftsinformatiker o. ä. (m/w/d) - KI-Integration Geschäftsprozesse",TieTalent,Berlin,LinkedIn,https://de.linkedin.com/jobs/view/ki-entwickler-informatiker-wirtschaftsinformatiker-o-%C3%A4-m-w-d-ki-integration-gesch%C3%A4ftsprozesse-at-tietalent-4290006871?position=34&pageNum=0&refId=w9CtrXrD8EG%2BBRVfP1aKjQ%3D%3D&trackingId=20ObsLLclrZQuluXpZtdUw%3D%3D,Not specified,2025-08-23 13:45:45.267475,2025-08-23,,de.linkedin.com/jobs/view/ki-entwickler-informatiker-wirtschaftsinformatiker-o-%C3%A4-m-w-d-ki-integration-gesch%C3%A4ftsprozesse-at-tietalent-4290006871
