title,company,location,source,url,salary,scraped_at,posted_at,description,job_id
Data / AI Engineer (m/w/d),Thales,Ditzingen,LinkedIn,https://de.linkedin.com/jobs/view/data-ai-engineer-m-w-d-at-thales-4343731616?position=1&pageNum=0&refId=Z5oXZ9LbUA%2B1YoSS63splw%3D%3D&trackingId=fs8D5HpPlcrhwH02MQLNmQ%3D%3D,Not specified,2025-12-15 07:27:23.578458,2025-12-14,,de.linkedin.com/jobs/view/data-ai-engineer-m-w-d-at-thales-4343731616
****************** ******* (*/*/*),******* ******** / ******* ******* ****,*********,LinkedIn,https://de.linkedin.com/jobs/view/softwareentwickler-labview-m-w-d-at-galileo-training-novotec-medical-gmbh-4349915804?position=4&pageNum=0&refId=Z5oXZ9LbUA%2B1YoSS63splw%3D%3D&trackingId=eXsGFlBuhIqb%2FhRTcUTQkA%3D%3D,Not specified,2025-12-15 07:27:23.579025,2025-12-14,,de.linkedin.com/jobs/view/softwareentwickler-labview-m-w-d-at-galileo-training-novotec-medical-gmbh-4349915804
******** ******** ****** (*** *******),****** **,*********,LinkedIn,https://de.linkedin.com/jobs/view/software-engineer-kotlin-all-genders-at-adesso-se-4281508395?position=5&pageNum=0&refId=Z5oXZ9LbUA%2B1YoSS63splw%3D%3D&trackingId=wH4JLHV41Fj%2BdN6W4kmM3g%3D%3D,Not specified,2025-12-15 07:27:23.579178,2025-12-14,,de.linkedin.com/jobs/view/software-engineer-kotlin-all-genders-at-adesso-se-4281508395
****************** (*/*/*) - *-* ***** *********,******* - ** 💚    ** **********,****** *********,LinkedIn,https://de.linkedin.com/jobs/view/softwareentwickler-w-m-d-1-3-jahre-erfahrung-at-indivhr-we-%F0%9F%92%9A-it-recruiting-4349915322?position=6&pageNum=0&refId=Z5oXZ9LbUA%2B1YoSS63splw%3D%3D&trackingId=053sAYl6ip7Y%2FVqGpTAUAg%3D%3D,Not specified,2025-12-15 07:27:23.579338,2025-12-14,,de.linkedin.com/jobs/view/softwareentwickler-w-m-d-1-3-jahre-erfahrung-at-indivhr-we-%F0%9F%92%9A-it-recruiting-4349915322
****************** (*/*/*) - *********** ***** *** *****,***** & *******,*********,LinkedIn,https://de.linkedin.com/jobs/view/softwareentwickler-m-w-d-schwerpunkt-linux-low-level-at-rohde-schwarz-4324559489?position=7&pageNum=0&refId=Z5oXZ9LbUA%2B1YoSS63splw%3D%3D&trackingId=ZxprUlJHrKhaIlUACuF3XA%3D%3D,Not specified,2025-12-15 07:27:23.579490,2025-12-15,,de.linkedin.com/jobs/view/softwareentwickler-m-w-d-schwerpunkt-linux-low-level-at-rohde-schwarz-4324559489
Senior Machine Learning / AI Engineer (all genders),adesso SE,Berlin,LinkedIn,https://de.linkedin.com/jobs/view/senior-machine-learning-ai-engineer-all-genders-at-adesso-se-3925559506?position=3&pageNum=0&refId=uc%2B0cb4AYcP5%2FzradyIzdQ%3D%3D&trackingId=j6fVQoYYtrS3imUVejyfOA%3D%3D,Not specified,2025-12-15 07:27:26.289504,2025-12-14,,de.linkedin.com/jobs/view/senior-machine-learning-ai-engineer-all-genders-at-adesso-se-3925559506
********** ** ******** / **** ***** ******** (*/*/*) ** ******,********,******,LinkedIn,https://de.linkedin.com/jobs/view/consultant-ai-engineer-full-stack-engineer-m-w-d-in-berlin-at-deloitte-4243062347?position=4&pageNum=0&refId=uc%2B0cb4AYcP5%2FzradyIzdQ%3D%3D&trackingId=93xrek%2Bbn0fILu%2BUDzl2Xg%3D%3D,Not specified,2025-12-15 07:27:26.289667,2025-12-14,,de.linkedin.com/jobs/view/consultant-ai-engineer-full-stack-engineer-m-w-d-in-berlin-at-deloitte-4243062347
(******) ******** ******** ********* - ******* ********** *** ***** *******,**** ****,******,LinkedIn,https://de.linkedin.com/jobs/view/senior-clinical-research-scientist-digital-cardiology-and-heart-failure-at-noah-labs-4349980805?position=5&pageNum=0&refId=uc%2B0cb4AYcP5%2FzradyIzdQ%3D%3D&trackingId=anEW6bolLFcozj%2B7l93PWQ%3D%3D,Not specified,2025-12-15 07:27:26.289833,2025-12-14,,de.linkedin.com/jobs/view/senior-clinical-research-scientist-digital-cardiology-and-heart-failure-at-noah-labs-4349980805
******** ******** ** ****,*******,******,LinkedIn,https://de.linkedin.com/jobs/view/software-engineer-in-test-at-dataiku-4085371392?position=6&pageNum=0&refId=uc%2B0cb4AYcP5%2FzradyIzdQ%3D%3D&trackingId=IQCpEK0BcgDNCwzrpj%2FSPQ%3D%3D,Not specified,2025-12-15 07:27:26.289988,2025-12-14,,de.linkedin.com/jobs/view/software-engineer-in-test-at-dataiku-4085371392
******* ****** (*/*/*),****,******,LinkedIn,https://de.linkedin.com/jobs/view/product-intern-m-f-d-at-inca-4349848845?position=7&pageNum=0&refId=uc%2B0cb4AYcP5%2FzradyIzdQ%3D%3D&trackingId=EKi3NQu%2FtUHtC68hzLRLfg%3D%3D,Not specified,2025-12-15 07:27:26.290135,2025-12-14,,de.linkedin.com/jobs/view/product-intern-m-f-d-at-inca-4349848845
Junior Data Scientist (Frankfurt),Zero to One Search | Recruitment Agency,Frankfurt am Main,LinkedIn,https://de.linkedin.com/jobs/view/junior-data-scientist-frankfurt-at-zero-to-one-search-recruitment-agency-4349960298?position=1&pageNum=0&refId=j6gvvfgr8xvzsr5D9YN3dQ%3D%3D&trackingId=%2BXmpICmazRE%2BgRcwQOSV5w%3D%3D,Not specified,2025-12-15 07:27:29.763098,2025-12-14,,de.linkedin.com/jobs/view/junior-data-scientist-frankfurt-at-zero-to-one-search-recruitment-agency-4349960298
